CycID	BH.Q	ADJ.P	PER	LAG	AMP
AGAP006121-RA	0.022880709322003	0.0135517686095417	24	12	51.8073026973107
AGAP006125-RA	0.0521091498320216	0.0392954244634917	24	6	32.9459917649326
AGAP006130-RA	0.0170041501454752	0.00921695076632051	20	4	202.085728090133
AGAP006132-RA	0.0399307547884998	0.0279578632152162	20	6	10.2562289517621
AGAP006136-RA	0.00257170139228963	0.000611986053162524	24	10	395.245312994251
AGAP006159-RA	0.00257170139228963	0.000611986053162524	24	16	134.758538362929
AGAP006161-RA	0.00515349946420471	0.00164606751791626	24	4	41.9345063085285
AGAP006185-RA	0.0037014243629462	0.00101588537512907	24	8	12.1371101320951
AGAP006192-RA	0.00185528640360573	0.000359087691020464	24	10	14.1471865165837
AGAP006222-RA	0.197557720419395	0.178334758728666	24	18	24.6292081628913
AGAP006225-RA	0.779675982630628	0.77142980618821	16	14	31.2342680681268
AGAP006228-RA	0.090493406813153	0.0746056167222134	16	2	44.0885139927522
AGAP006243-RA	0.0521091498320216	0.0392954244634917	24	18	390.113863019113
AGAP006246-RA	0.00703610430984441	0.00260830730893756	20	6	98.0442817156425
AGAP006254-RA	0.0691577311827721	0.0544923423915021	20	12	188.266556508393
AGAP006255-RA	0.00126918809481835	0.000204707757228766	24	14	70.3477874033389
AGAP006257-RA	0.000602902518168625	6.02583690818985e-05	24	6	67.4093058455224
AGAP006261-RA	0.0128649728022085	0.00616375746102637	20	16	15.9080038547667
AGAP006264-RA	0.022880709322003	0.0135517686095417	24	18	60.0938838815537
AGAP006282-RA	0.00515349946420471	0.00164606751791626	24	16	110.825297303583
AGAP006339-RA	0.0128649728022085	0.00616375746102637	20	14	32.3134919435367
AGAP006347-RA	0.022880709322003	0.0135517686095417	16	0	17.2095634833753
AGAP006359-RA	0.00703610430984441	0.00260830730893756	24	0	14.3558029832751
AGAP006360-RA	0.0170041501454752	0.00921695076632051	24	6	375.907590157115
AGAP006366-RA	0.0037014243629462	0.00101588537512907	24	10	248.656930787188
AGAP006366-RB	0.000411125890324612	3.08724888556821e-05	24	10	883.173495529979
AGAP006369-RA	0.00703610430984441	0.00260830730893756	24	16	18.4821967431221
AGAP006370-RA	0.000124057694793436	3.08340119264489e-06	24	6	216.420813666697
AGAP006376-RA	0.00185528640360573	0.000359087691020464	24	18	865.318467495834
AGAP006376-RB	0.00257170139228963	0.000611986053162524	24	2	67.9596138974437
AGAP006383-RA	0.000872511020963259	0.000113043469135906	24	6	140.695903935946
AGAP006393-RA	0.00703610430984441	0.00260830730893756	24	6	38.177313020874
AGAP006395-RA	0.0399307547884998	0.0279578632152162	16	2	18.8333183009395
AGAP006410-RA	0.00126918809481835	0.000204707757228766	24	6	164.290797398717
AGAP006410-RB	0.0399307547884998	0.0279578632152162	24	8	604.19680500055
AGAP006426-RA	0.0399307547884998	0.0279578632152162	24	8	20.5752256776416
AGAP006427-RA	0.0128649728022085	0.00616375746102637	24	6	42.7339836764613
AGAP006448-RB	0.000411125890324612	3.08724888556821e-05	24	8	381.586924281521
AGAP006448-RC	0.00515349946420471	0.00164606751791626	24	0	64.4155092703707
AGAP006460-RA	0.090493406813153	0.0746056167222134	24	4	49.0240748080376
AGAP006467-RA	0.00185528640360573	0.000359087691020464	24	6	2389.58015190086
AGAP006473-RA	0.0399307547884998	0.0279578632152162	24	18	133.827498970802
AGAP006479-RA	0.00703610430984441	0.00260830730893756	24	18	69.12812505329
AGAP006490-RA	0.0399307547884998	0.0279578632152162	24	14	27.2712161435385
AGAP006497-RA	0.0300039486594873	0.019611253592346	24	8	15.1674183513454
AGAP006508-RB	0.000411125890324612	3.08724888556821e-05	24	18	749.798750201642
AGAP006522-RA	0.00703610430984441	0.00260830730893756	24	6	44.8825592940237
AGAP006526-RA	0.00703610430984441	0.00260830730893756	24	6	177.223210332366
AGAP006541-RA	0.00515349946420471	0.00164606751791626	24	20	17.554797783573
AGAP006543-RA	0.00185528640360573	0.000359087691020464	24	14	91.4129035740072
AGAP006546-RA	0.000602902518168625	6.02583690818985e-05	24	16	184.446068284297
AGAP006570-RA	0.0128649728022085	0.00616375746102637	24	10	66.9924546763698
AGAP006592-RA	0.0399307547884998	0.0279578632152162	24	4	90.4094811869374
AGAP006592-RC	0.0300039486594873	0.019611253592346	20	10	89.5759093256681
AGAP006598-RA	0.000297895181528322	1.51231821399889e-05	24	14	220.022722931705
AGAP006605-RA	0.00703610430984441	0.00260830730893756	20	14	160.65547475558
AGAP006606-RA	0.00946299016075351	0.0040484183183763	24	18	119.617059170135
AGAP006607-RA	0.779675982630628	0.77142980618821	8	6	71.9102877315948
AGAP006608-RA	0.000124057694793436	3.08340119264489e-06	24	4	1397.60417323463
AGAP006626-RA	0.252631542301635	0.233260006799923	24	20	85.7314914818884
AGAP006635-RA	0.00703610430984441	0.00260830730893756	24	18	74.6538629934133
AGAP006636-RA	0.0691577311827721	0.0544923423915021	16	14	28.5940701947703
AGAP006644-RA	0.000411125890324612	3.08724888556821e-05	24	8	114.304489704789
AGAP006666-RA	0.0170041501454752	0.00921695076632051	24	10	20.0456174993392
AGAP006680-RA	0.00185528640360573	0.000359087691020464	24	18	51.6332182068057
AGAP006683-RC	0.0399307547884998	0.0279578632152162	24	0	69.1825018831388
AGAP006688-RA	0.00703610430984441	0.00260830730893756	20	6	67.6548988819712
AGAP006698-RA	0.00185528640360573	0.000359087691020464	24	12	4.95899030394005
AGAP006699-RA	0.000872511020963259	0.000113043469135906	24	12	245.534974306419
AGAP006721-RB	1.10242232090972e-06	1.74895132878326e-09	24	0	770.841445430559
AGAP006737-RA	0.0170041501454752	0.00921695076632051	24	8	15.6836272090715
AGAP006740-RA	0.00185528640360573	0.000359087691020464	20	8	149.164951446554
AGAP006745-RA	0.000411125890324612	3.08724888556821e-05	24	4	84.6826873353377
AGAP006756-RA	0.0300039486594873	0.019611253592346	24	10	93.6469990753524
AGAP006757-RA	0.197557720419395	0.178334758728666	8	4	26.834280395769
AGAP006766-RA	0.00703610430984441	0.00260830730893756	24	22	433.934367102931
AGAP006783-RA	0.00946299016075351	0.0040484183183763	24	4	27.9429902835585
AGAP006785-RA	0.00946299016075351	0.0040484183183763	20	4	11.6898052795248
AGAP006798-RA	0.0521091498320216	0.0392954244634917	24	0	18.9529229708097
AGAP006807-RA	0.0128649728022085	0.00616375746102637	24	22	37.3225262327411
AGAP006835-RB	0.00946299016075351	0.0040484183183763	24	6	61.0691777702888
AGAP006883-RA	4.23645149035305e-05	4.70467907442697e-07	24	12	60.5998068818688
AGAP006885-RA	0.403787618307962	0.387132179794995	12	8	51.0603714854423
AGAP006890-RA	0.0399307547884998	0.0279578632152162	20	16	64.072533993015
AGAP006894-RA	0.00126918809481835	0.000204707757228766	24	8	75.7567196323963
AGAP006895-RA	0.00703610430984441	0.00260830730893756	24	4	53.6125902910083
AGAP006900-RA	0.252631542301635	0.233260006799923	8	0	74.149472978186
AGAP006901-RC	0.0128649728022085	0.00616375746102637	24	10	75.7642215847042
AGAP006907-RA	0.000872511020963259	0.000113043469135906	24	18	38.5793695153654
AGAP006921-RB	0.000411125890324612	3.08724888556821e-05	24	12	334.854448576908
AGAP006925-RA	0.0399307547884998	0.0279578632152162	20	12	38.4590491904031
AGAP006958-RA	0.00126918809481835	0.000204707757228766	24	4	791.733686530598
AGAP006959-RA	0.000411125890324612	3.08724888556821e-05	24	6	213.582877769511
AGAP006961-RA	0.00185528640360573	0.000359087691020464	24	4	137.115460136965
AGAP006962-RA	0.0128649728022085	0.00616375746102637	24	6	98.0417947415759
AGAP006963-RA	0.0128649728022085	0.00616375746102637	20	4	81.4243589822822
AGAP006974-RA	0.00173637979257214	0.000281897724124615	20	18	7.29698717941435
AGAP006975-RA	0.0691577311827721	0.0544923423915021	8	4	18.6066633610505
AGAP006993-RA	0.00257170139228963	0.000611986053162524	24	2	232.563688024749
AGAP007003-RA	0.153388408645714	0.134894195440414	16	4	16.5285442369067
AGAP007024-RA	0.0170041501454752	0.00921695076632051	20	2	68.7390677043944
AGAP007026-RA	0.117784403361405	0.100904671309083	16	2	46.3129643893349
AGAP007054-RA	0.00703610430984441	0.00260830730893756	24	12	104.013133717657
AGAP007055-RA	0.00185528640360573	0.000359087691020464	20	10	140.520780779841
AGAP007063-RA	0.000411125890324612	3.08724888556821e-05	24	2	16.686875848768
AGAP007064-RA	9.55432678121754e-06	4.54727345483648e-08	24	2	158.949208038114
AGAP007064-RB	0.00257170139228963	0.000611986053162524	24	0	19.0909308929545
AGAP007065-RB	0.0037014243629462	0.00101588537512907	24	16	101.440526011155
AGAP007069-RA	0.00515349946420471	0.00164606751791626	20	4	195.639261063715
AGAP007080-RA	0.197557720419395	0.178334758728666	24	18	26.135824497518
AGAP007088-RA	0.0691577311827721	0.0544923423915021	24	2	241.784643083278
AGAP007104-RA	0.0691577311827721	0.0544923423915021	16	2	238.628316988537
AGAP007112-RA	0.00515349946420471	0.00164606751791626	20	0	38.4135131832049
AGAP007115-RA	0.0521091498320216	0.0392954244634917	20	0	27.2030260271763
AGAP007117-RA	0.022880709322003	0.0135517686095417	20	2	39.2720569955776
AGAP007120-RA	0.00185528640360573	0.000359087691020464	24	2	2052.01491152803
AGAP007134-RA	0.00185528640360573	0.000359087691020464	24	20	11.7687716272199
AGAP007137-RB	0.090493406813153	0.0746056167222134	24	18	128.809729130552
AGAP007160-RB	0.153388408645714	0.134894195440414	24	14	56.0930883078089
AGAP007168-RA	0.0170041501454752	0.00921695076632051	24	8	50.4499264454942
AGAP007169-RA	0.0128649728022085	0.00616375746102637	24	14	168.03576778281
AGAP007175-RA	0.153388408645714	0.134894195440414	24	0	525.176383454672
AGAP007176-RA	0.0300039486594873	0.019611253592346	24	6	41.1423796579082
AGAP007181-RA	0.000872511020963259	0.000113043469135906	24	14	151.011426685631
AGAP007204-RA	0.0691577311827721	0.0544923423915021	24	6	57.4734973356979
AGAP007209-RD	0.0037014243629462	0.00101588537512907	24	12	228.413774389854
AGAP007253-RA	0.0691577311827721	0.0544923423915021	24	6	542.853575563734
AGAP007253-RB	0.00515349946420471	0.00164606751791626	24	18	52.680200290564
AGAP007254-RA	0.0300039486594873	0.019611253592346	20	0	15.5693322147675
AGAP007257-RA	0.0037014243629462	0.00101588537512907	20	10	62.673539355227
AGAP007258-RA	0.0691577311827721	0.0544923423915021	16	2	112.908049663713
AGAP007293-RA	0.0521091498320216	0.0392954244634917	20	12	49.5812220169605
AGAP007294-RA	0.00257170139228963	0.000611986053162524	24	16	547.481623444435
AGAP007299-RA	0.0300039486594873	0.019611253592346	16	4	50.454505929
AGAP007302-RA	0.000187396267479709	7.03603119569506e-06	20	10	313.309987101185
AGAP007308-RA	0.00126918809481835	0.000204707757228766	24	12	80.9049406786673
AGAP007316-RA	0.0300039486594873	0.019611253592346	20	8	91.2105254719491
AGAP007327-RA	0.0521091498320216	0.0392954244634917	24	4	45.9895531361782
AGAP007327-RB	0.0521091498320216	0.0392954244634917	24	14	23.7563202382834
AGAP007333-RA	0.022880709322003	0.0135517686095417	24	10	129.7220319322
AGAP007342-RA	0.0170041501454752	0.00921695076632051	20	16	97.6949645480302
