CycID	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP
AGAP004679-RB	0.00260830730893756	0.00703610430984441	20	6	51.1691386920974	157.823734346571	52.4794621664673	0.332519455224813
AGAP004682-RA	0.49159021300828	0.505765556473699	24	16	71.2013200805475	484.173386184477	35.1784739392739	0.0726567691307807
AGAP004683-RA	0.233260006799923	0.252631542301635	24	14	55.9622273346752	500.009628127953	28.802753526016	0.0576043978070065
AGAP004725-RA	0.134894195440414	0.153388408645714	16	4	224.08764745146	928.980872386129	210.893903803563	0.227016411287213
AGAP004731-RA	0.77142980618821	0.779675982630628	24	16	95.0682266993884	394.051469158814	24.8568548904501	0.0630802238690094
AGAP004739-RA	0.000113043469135906	0.000872511020963259	20	0	75.3770329044866	322.063045030856	93.7406525089216	0.291063051024499
AGAP004743-RA	0.0040484183183763	0.00946299016075351	20	8	338.829179125026	1062.8221978575	280.12067572554	0.263563064725429
AGAP004747-RA	0.000611986053162524	0.00257170139228963	16	4	54.4403976226047	249.852512715998	80.78879582816	0.323345940971148
AGAP004750-RB	0.49159021300828	0.505765556473699	24	14	179.532317977804	2387.29639946126	128.087294414497	0.0536537040157236
AGAP004758-RA	0.019611253592346	0.0300039486594873	24	20	142.838537443929	933.025938592925	92.1090200296829	0.0987207495737904
AGAP004762-RA	0.178334758728666	0.197557720419395	24	6	11.446192614889	14.4890674935165	10.275823730432	0.709212220526284
AGAP004765-RA	0.0135517686095417	0.022880709322003	20	2	31.5624916502188	190.191790063699	49.2879395346233	0.259148617919395
AGAP004766-RD	0.0544923423915021	0.0691577311827721	16	12	12.1006091910277	28.6580680034883	27.5492135153483	0.961307423514907
AGAP004767-RA	0.0392954244634917	0.0521091498320216	24	4	43.0966721041292	105.832251929253	29.282708630078	0.276689837892263
AGAP004776-RA	0.178334758728666	0.197557720419395	24	16	50.4122459108212	484.038830022425	9.78229628509177	0.0202097345881085
AGAP004784-RA	0.233260006799923	0.252631542301635	24	12	15.0111274970707	86.5704743470204	37.6063144322582	0.434401159470516
AGAP004793-RA	0.134894195440414	0.153388408645714	24	16	30.2866639642886	77.2615311587729	39.3500505947288	0.509309743213142
AGAP004794-RA	0.00921695076632051	0.0170041501454752	24	22	195.247206381837	658.816969146407	273.548667802197	0.415211933834399
AGAP004800-RA	0.100904671309083	0.117784403361405	24	14	58.7143527864513	300.527730779552	52.0022493276372	0.173036442236949
AGAP004801-RB	0.233260006799923	0.252631542301635	20	18	385.762781627485	1808.36532420385	283.912272646088	0.156999400976173
AGAP004817-RA	0.00616375746102637	0.0128649728022085	20	18	226.99122716049	474.241222601473	182.792021116364	0.385441021161445
AGAP004819-RC	0.00921695076632051	0.0170041501454752	24	4	382.097239072688	1966.43312283891	631.192300802179	0.320983354822124
AGAP004824-RA	0.0040484183183763	0.00946299016075351	20	4	30.7283915404648	123.367153815639	37.0062741515138	0.299968614067373
AGAP004841-RD	0.0544923423915021	0.0691577311827721	24	14	100.296753945116	392.750908070556	105.419078380337	0.268412055106945
AGAP004870-RA	0.387132179794995	0.403787618307962	24	20	55.2013012357144	343.397481529368	32.7667131195252	0.0954192004367479
AGAP004873-RA	0.0135517686095417	0.022880709322003	20	12	138.442355543927	776.564361174064	347.150204393916	0.447033397037524
AGAP004873-RB	0.49159021300828	0.505765556473699	24	8	77.6608126476545	285.02191515198	111.237313398989	0.390276352397936
AGAP004880-RB	0.019611253592346	0.0300039486594873	8	4	77.161744875696	186.447973609928	50.4797352678061	0.270744349163139
AGAP004883-RA	1	1	16	12	6.05105512426624	50.7596795831529	52.6884394131059	1.03799787244112
AGAP004890-RA	0.0392954244634917	0.0521091498320216	20	14	73.661389101273	205.740233443903	108.668873128349	0.528184844108183
AGAP004890-RB	0.019611253592346	0.0300039486594873	24	16	171.16059012998	726.990770552333	243.239348198048	0.33458381873713
AGAP004892-RA	1.51231821399889e-05	0.000297895181528322	24	18	145.738518642402	246.270256882025	91.2651939910843	0.370589591884028
AGAP004892-RB	1.51231821399889e-05	0.000297895181528322	24	18	145.738518642402	246.270256882025	91.2651939910843	0.370589591884028
AGAP004928-RA	0.0135517686095417	0.022880709322003	20	8	484.854914697284	2421.05581174585	533.809461100706	0.22048622692253
AGAP004981-RA	0.0746056167222134	0.090493406813153	24	8	13.0877833510624	24.094430615261	10.8328795615255	0.449600977690841
AGAP004986-RA	0.178334758728666	0.197557720419395	8	6	46.4860348457387	279.953424783629	117730093355023712	420534570870192
AGAP004988-RA	0.0392954244634917	0.0521091498320216	24	0	19.4889809886949	59.552705208091	23.1076376469827	0.38801994915662
AGAP004989-RB	0.0135517686095417	0.022880709322003	24	20	230.028830290546	609.283305468818	208.240187308771	0.341778915390664
AGAP005005-RA	3.08724888556821e-05	0.000411125890324612	24	16	2128.65347274291	5459.38092244275	2073.6711667011	0.379836321399837
AGAP005020-RA	0.0746056167222134	0.090493406813153	24	4	43.9387545335917	142.164484456474	26.1344312839323	0.183832350138995
AGAP005029-RB	7.03603119569506e-06	0.000187396267479709	24	4	488.417493694212	1655.94534042279	606.242920102034	0.366100803754337
AGAP005032-RA	0.233260006799923	0.252631542301635	8	2	71.4342563282576	449.121484629988	146079826048900096	325256820366207
AGAP005032-RB	6.02583690818985e-05	0.000602902518168625	24	6	3141.3123344811	5540.50949659241	2578.05072262927	0.465309322944912
AGAP005035-RA	0.77142980618821	0.779675982630628	8	0	38.2333630642543	222.19370561331	28.9080768264443	0.130103041157943
AGAP005038-RA	0.387132179794995	0.403787618307962	24	4	36.0244901775684	117.356823790306	47.9924135642037	0.408944380174747
AGAP005055-RB	0.00616375746102637	0.0128649728022085	24	16	230.449189804215	1130.28094236989	179.759739006694	0.159039874307522
AGAP005056-RA	1.51231821399889e-05	0.000297895181528322	24	2	241.668869464168	414.23251079156	317.400339130362	0.766237151506624
AGAP005071-RA	0.0040484183183763	0.00946299016075351	24	12	115.537512737309	732.892433418481	161.057806782056	0.219756405494354
AGAP005071-RB	0.00101588537512907	0.0037014243629462	20	10	60.1237550557277	239.951788576038	69.0264178892266	0.287667861526912
AGAP005076-RA	0.000204707757228766	0.00126918809481835	24	8	83.5874747299566	188.294484917658	106.250224759125	0.564276881532611
AGAP005076-RB	0.019611253592346	0.0300039486594873	20	8	129.561459185833	281.421035337343	155.517020959071	0.552613349505489
AGAP005076-RC	0.000359087691020464	0.00185528640360573	20	10	224.357748712658	393.692384388777	228.925953037111	0.581484331713776
AGAP005079-RD	0.000611986053162524	0.00257170139228963	24	12	12314.7417148103	16295.6156260025	13164.9024226266	0.807880028884561
AGAP005079-RI	0.49159021300828	0.505765556473699	24	10	53.0704198128449	349.828842089622	113.257657157982	0.323751628028905
AGAP005088-RA	1.51231821399889e-05	0.000297895181528322	24	12	1101.81832557509	3547.34133151557	2000.24692645049	0.563872133949936
AGAP005091-RB	0.233260006799923	0.252631542301635	16	12	1962.17766913972	7761.95678643754	1200.20541625112	0.154626655271805
AGAP005091-RD	0.0392954244634917	0.0521091498320216	24	14	157.881570688858	1466.72284788203	293.860706380119	0.200351897977494
AGAP005099-RA	0.000611986053162524	0.00257170139228963	24	16	48.6515332977965	266.344896045026	70.832143754817	0.265941434608316
AGAP005105-RA	0.00616375746102637	0.0128649728022085	24	20	20.2726372446875	93.5102436001108	35.2016135382876	0.376446602885824
AGAP005108-RA	0.0392954244634917	0.0521091498320216	20	4	71.8136327224846	946.099437283744	157.396500407146	0.166363591610447
AGAP005117-RA	0.000611986053162524	0.00257170139228963	20	4	25.6018960624945	127.246677847621	60.3657352936412	0.474399303107386
AGAP005122-RA	0.019611253592346	0.0300039486594873	24	20	118.035081966111	875.855581544891	127.2967094021	0.145339839220487
AGAP005123-RA	0.019611253592346	0.0300039486594873	20	2	21.5561869655015	92.103903410872	29.6411357515523	0.321822796362107
AGAP005124-RA	0.0279578632152162	0.0399307547884998	20	0	71.1110478938957	386.741695679189	81.4466176748701	0.210596939985576
AGAP005124-RB	0.019611253592346	0.0300039486594873	24	0	33.8808279260549	312.371483338115	60.1624066167722	0.192598908113682
AGAP005143-RA	6.02583690818985e-05	0.000602902518168625	24	14	179.105455903108	649.062830742225	280.60402025132	0.432321813791802
AGAP005147-RA	0.0392954244634917	0.0521091498320216	24	18	73.0591084491587	285.65396395906	89.1110818381724	0.311954648215363
AGAP005147-RB	0.387132179794995	0.403787618307962	24	6	40.5418483397008	152.268098349033	41.7429140588639	0.274140903521233
AGAP005150-RA	0.000359087691020464	0.00185528640360573	24	14	146.204127192653	546.066656284998	269.967180971274	0.494385031321846
AGAP005155-RA	0.00616375746102637	0.0128649728022085	24	0	64.0798314431156	510.479644296605	115.928640533126	0.227097479455553
AGAP005156-RB	0.00921695076632051	0.0170041501454752	8	0	18.1543616772027	23.0312950035974	12.8709548054526	0.558846335103701
AGAP005159-RA	0.00616375746102637	0.0128649728022085	20	10	170.139336313041	636.033637075325	227.541002452658	0.357749950928633
AGAP005160-RD	0.00921695076632051	0.0170041501454752	8	4	18.2034097703689	48.2863032850744	12.9015728428971	0.267189077754169
AGAP005167-RA	0.00101588537512907	0.0037014243629462	24	2	27.5985857270993	32.5244429547477	24.9597550654681	0.767415297479357
AGAP005191-RA	0.0544923423915021	0.0691577311827721	16	2	15.5023172690727	139.032105944189	29.5103991936661	0.212256003699695
AGAP005197-RA	0.00260830730893756	0.00703610430984441	20	10	1383.44300175941	6174.80761838026	1467.68676313183	0.237689472099996
AGAP005205-RB	0.100904671309083	0.117784403361405	20	16	381.184522641896	739.16139796417	310.970943179577	0.420707769691527
AGAP005223-RA	0.00616375746102637	0.0128649728022085	20	4	89.631288745857	472.900862336554	114.440392515437	0.241996582433787
AGAP005234-RA	7.03603119569506e-06	0.000187396267479709	24	4	1049.33533140007	2598.89374551889	1380.36687149369	0.531136324397166
AGAP005243-RA	0.387132179794995	0.403787618307962	20	18	161.226014625759	811.193740771983	124.886372917828	0.1539538172459
AGAP005243-RB	0.0279578632152162	0.0399307547884998	20	0	13.9730042791234	13.9622174677569	15.0330127082744	1.0766923479734
AGAP005244-RA	0.0040484183183763	0.00946299016075351	24	20	153.523076344155	280.803208049087	113.597984016046	0.404546603314403
AGAP005246-RD	0.0135517686095417	0.022880709322003	16	4	117.673566110992	287.097587785249	79.5823385326812	0.277196123961199
AGAP005246-RE	0.0392954244634917	0.0521091498320216	20	2	18.4989426207501	84.2399502611414	25.6452210379694	0.304430628917395
AGAP005250-RA	0.134894195440414	0.153388408645714	24	20	59.8455339595851	312.797897595654	52.6616312102259	0.168356730064408
AGAP005269-RB	0.77142980618821	0.779675982630628	24	20	49.5824511834621	199.448566840063	29.2651617652166	0.14673036878066
AGAP005281-RA	0.00164606751791626	0.00515349946420471	24	20	59.8160796093539	331.546629350426	48.9650695729743	0.147686826643081
AGAP005289-RA	0.019611253592346	0.0300039486594873	20	16	175.56323304435	820.807447269464	164.604465346871	0.200539683082131
AGAP005291-RA	0.100904671309083	0.117784403361405	8	2	43.8364709650132	304.808846190139	69120579558710000	226766973539845
AGAP005293-RA	0.0040484183183763	0.00946299016075351	24	12	182.750373978608	739.227029261465	218.875054952858	0.296086379811529
AGAP005300-RC	0.00616375746102637	0.0128649728022085	24	18	85.1268098244716	460.794965647676	120.79521141425	0.262145249882374
AGAP005306-RA	0.0279578632152162	0.0399307547884998	20	12	62.2598014296678	900.439492294609	151.216610210346	0.167936448261501
AGAP005322-RA	0.000359087691020464	0.00185528640360573	24	4	433.821943845239	1008.4975713017	249.234420056424	0.247134378057777
AGAP005323-RA	0.019611253592346	0.0300039486594873	24	6	45.2255884380484	83.4002742983665	68.3599906088684	0.8196614601567
AGAP005323-RB	0.0040484183183763	0.00946299016075351	20	6	41.7662692355931	125.272272988159	48.1493495848515	0.384357595151185
AGAP005327-RA	0.00164606751791626	0.00515349946420471	24	6	203.708987218149	412.246192615271	241.506833220201	0.58583156751089
AGAP005345-RA	0.000359087691020464	0.00185528640360573	20	2	48.7284741963906	78.6143682836011	78.1729198749283	0.994384634535505
AGAP005360-RA	0.0544923423915021	0.0691577311827721	24	6	92.0964489171178	620.07439049557	162.935739091334	0.262768051041607
AGAP005363-RA	0.000611986053162524	0.00257170139228963	20	2	6.80891580869327	14.5030502091012	12.253595929778	0.844897849287485
AGAP005364-RA	0.0135517686095417	0.022880709322003	24	4	257.127525603341	1279.04553610471	241.704402713213	0.188972476655769
AGAP005369-RA	0.00260830730893756	0.00703610430984441	24	18	129.892605018144	637.950146261237	130.362692280498	0.204346206430864
AGAP005376-RA	0.000113043469135906	0.000872511020963259	20	2	142.171354035725	1301.73587433908	213.429816374748	0.163957850883622
AGAP005381-RC	0.019611253592346	0.0300039486594873	24	8	259.753004795416	1227.11827287276	264.413621257537	0.215475253773646
AGAP005388-RA	0.000359087691020464	0.00185528640360573	24	22	46.7582688601515	76.8082233261657	58.136578135509	0.756905649133848
AGAP005392-RA	0.00260830730893756	0.00703610430984441	24	22	48.0764817436491	142.663940591857	46.6323050670869	0.326868197202655
AGAP005397-RA	0.134894195440414	0.153388408645714	24	8	8.80047991830995	42.0506903130112	9.43259136816101	0.224314780517227
AGAP005400-RB	0.0279578632152162	0.0399307547884998	20	12	74.7516716184331	424.726418155121	151.473029150223	0.356636702299269
AGAP005404-RA	0.0040484183183763	0.00946299016075351	24	6	93.2540493096871	409.635000841933	119.725355903815	0.292273257064802
AGAP005408-RA	0.0279578632152162	0.0399307547884998	24	18	57.7230198095087	310.501713085589	68.8703911680828	0.221803578742571
AGAP005414-RA	0.019611253592346	0.0300039486594873	24	0	122.206416003042	660.720773736673	114.506731770631	0.173305784110652
AGAP005421-RA	0.0544923423915021	0.0691577311827721	24	20	31.4967574706858	295.043714926636	28.4527553090799	0.0964357275536433
AGAP005423-RA	0.00921695076632051	0.0170041501454752	24	22	65.5486537994677	405.377149716335	83.7007033119733	0.206476125678379
AGAP005425-RA	0.0392954244634917	0.0521091498320216	24	4	187.180781964655	685.169400441062	61.7258019364128	0.0900883809123383
AGAP005425-RB	0.77142980618821	0.779675982630628	24	4	98.3041625711748	512.864952068329	63.8237260793969	0.12444548184079
AGAP005429-RA	0.0040484183183763	0.00946299016075351	24	20	15.9915345159045	76.5056745414925	18.342908954126	0.23975880304379
AGAP005435-RA	0.0544923423915021	0.0691577311827721	20	6	17.0229485548366	31.6989856094751	17.0273194551391	0.537156603839381
AGAP005440-RA	0.019611253592346	0.0300039486594873	20	6	303.174933251787	985.634488558405	251.241553136472	0.254903370420753
AGAP005456-RA	0.100904671309083	0.117784403361405	24	4	358.592332210447	1437.16078176909	246.297324627897	0.171377710658591
AGAP005462-RA	0.301988958170681	0.321001191624934	8	6	99.8703220789937	639.976159377454	1.86808797081e+17	291899618983809
AGAP005465-RA	0.618543104304659	0.631227744328176	12	0	36.0523519537745	285.71400541048	29.6935746117909	0.103927613100837
AGAP005499-RA	0.000113043469135906	0.000872511020963259	24	6	232.672989450787	220.330431249501	326.838509913882	1.48340158034625
AGAP005509-RA	0.00101588537512907	0.0037014243629462	24	6	144.432590855305	404.723092388314	114.325568870531	0.282478492136151
AGAP005510-RA	0.019611253592346	0.0300039486594873	24	12	131.269590999044	516.224298947366	144.248274765799	0.279429455490445
AGAP005511-RA	0.019611253592346	0.0300039486594873	24	14	31.1525544763409	138.94161332218	38.3624555751112	0.276104866338034
AGAP005521-RA	3.08340119264489e-06	0.000124057694793436	24	16	294.282622747963	1157.40375390447	345.970776178773	0.2989196941963
AGAP005528-RA	0.0279578632152162	0.0399307547884998	16	10	446.871877772477	2807.46504934109	514.344445741241	0.183206001393306
AGAP005530-RA	0.019611253592346	0.0300039486594873	24	16	84.3728666894809	264.297299420928	90.2513261620773	0.341476535552262
AGAP005536-RA	0.000359087691020464	0.00185528640360573	24	4	292.439792394846	819.047795913333	248.9240090396	0.30391878261759
AGAP005540-RA	0.0279578632152162	0.0399307547884998	24	22	41.4648971751819	362.980941900443	64.7340797722746	0.178340161423763
AGAP005543-RA	0.0544923423915021	0.0691577311827721	20	10	664.829049274996	4116.54478931372	775.269959765561	0.188330262257345
AGAP005547-RA	0.178334758728666	0.197557720419395	24	8	10.6610813714748	32.8424079344395	23.5019519145756	0.715597710176748
AGAP005548-RA	0.00921695076632051	0.0170041501454752	24	6	5.6471386820271	19.1736232018458	30.464177702558	1.58885868267325
AGAP005552-RA	0.00260830730893756	0.00703610430984441	20	8	134.723012773759	294.589303156435	120.371053082078	0.408606326816142
AGAP005552-RB	0.000611986053162524	0.00257170139228963	20	10	91.6663311196133	218.884989343964	130.907068574188	0.598063252151457
AGAP005553-RA	0.000611986053162524	0.00257170139228963	20	10	300.965914053989	736.818064168038	280.648588987907	0.380892655373203
AGAP005563-RA	0.000611986053162524	0.00257170139228963	24	12	847.44827031685	1732.99455915013	1036.67937178455	0.598201169363709
AGAP005563-RB	0.0135517686095417	0.022880709322003	24	8	139.591623365144	629.588577650327	153.438011996528	0.243711556154926
AGAP005576-RA	0.0746056167222134	0.090493406813153	20	18	169.27433091114	898.981583621022	174.856954218157	0.19450560212129
AGAP005585-RB	6.02583690818985e-05	0.000602902518168625	24	12	83.4869685088499	168.363117021327	166.777171780391	0.990580209793012
AGAP005606-RA	0.0392954244634917	0.0521091498320216	24	16	84.7281965182054	438.091376929277	129.008713838252	0.294479007421958
AGAP005608-RA	0.0392954244634917	0.0521091498320216	8	4	121.396127413476	1228.65992830779	69.2249004663107	0.0563417906545165
AGAP005609-RA	3.08724888556821e-05	0.000411125890324612	24	12	492.986935920113	1204.59975371992	609.659813888363	0.506109860977203
AGAP005610-RA	3.08724888556821e-05	0.000411125890324612	24	16	38.8684256971301	54.7329937841394	87.1409742257456	1.59211050229446
AGAP005617-RA	0.0135517686095417	0.022880709322003	16	4	143.408923195026	446.325153603224	107.975696218376	0.241921602102588
AGAP005617-RB	0.00164606751791626	0.00515349946420471	24	18	644.220311765978	2254.79242658231	897.864390748874	0.39820268161438
AGAP005618-RA	0.0135517686095417	0.022880709322003	20	2	65.7476205810094	618.130451613364	95.6950157486495	0.154813624695044
AGAP005630-RA	0.178334758728666	0.197557720419395	20	2	127.190200028018	1614.32720119554	269.397463758146	0.166879095860266
AGAP005639-RA	0.019611253592346	0.0300039486594873	24	14	88.157143638887	321.646009223542	86.1061601912161	0.26770473664224
AGAP005641-RA	0.0040484183183763	0.00946299016075351	24	8	288.13048943758	717.977353419988	260.089948732247	0.362253694344737
AGAP005644-RA	0.0746056167222134	0.090493406813153	24	20	89.2622373854422	394.834769675368	63.8605920607229	0.161740041570374
AGAP005645-RA	0.000204707757228766	0.00126918809481835	24	16	702.374492591115	1029.47159151973	1115.31173971468	1.0833827265386
AGAP005653-RA	0.019611253592346	0.0300039486594873	24	18	25.5868691894987	54.0823872277313	23.8110413609232	0.440273489789924
AGAP005655-RA	3.08340119264489e-06	0.000124057694793436	24	4	1383.70383289726	1118.50509032666	932.953029994741	0.834107093533451
AGAP005656-RA	0.00260830730893756	0.00703610430984441	24	6	41.0993443270049	65.9158494706197	28.0435567508849	0.425444820572092
AGAP005673-RA	0.00921695076632051	0.0170041501454752	20	0	13.6827744634393	28.5473949622941	14.4133061025801	0.50489041545183
AGAP005680-RA	0.0544923423915021	0.0691577311827721	24	16	56.2042033788511	307.308914322548	50.1394461093195	0.163156497493248
AGAP005711-RA	0.0392954244634917	0.0521091498320216	24	4	437.335720176507	1151.99100735133	236.392995264653	0.205203854679534
AGAP005712-RB	0.00332836281365693	0.00892756607180888	24	16	68.2986518565847	85.5106765731885	150.313267892394	1.75783041271742
AGAP005715-RB	0.0279578632152162	0.0399307547884998	20	0	65.4827514434964	185.859130330316	92.5981516735273	0.498216856545913
AGAP005721-RA	0.00921695076632051	0.0170041501454752	24	16	318.766619104901	1450.99463645269	139.406857184273	0.0960767556833202
AGAP005724-RA	0.000611986053162524	0.00257170139228963	24	6	57.3968816876934	159.452280254512	95.6250223329563	0.599709343637625
AGAP005729-RA	0.0746056167222134	0.090493406813153	20	12	47.9389017890059	607.049470425949	144.866624110266	0.238640557595113
AGAP005742-RA	0.100904671309083	0.117784403361405	24	18	9.21380547899334	44.9410776780894	13.8580682609032	0.308360835495931
AGAP005743-RA	0.0040484183183763	0.00946299016075351	20	0	15.6506730914242	41.7417684924356	16.6215736772337	0.398200035061903
AGAP005744-RA	0.00260830730893756	0.00703610430984441	20	4	48.5092798546041	343.931141151365	91.8218364409913	0.266977384291527
AGAP005749-RA	0.00616375746102637	0.0128649728022085	20	4	173.815481130421	892.366629663631	350.69357175073	0.392992700637988
AGAP005750-RA	0.00921695076632051	0.0170041501454752	24	16	178.961464834538	483.342528299746	165.315306797912	0.342025162526959
AGAP005752-RA	6.02583690818985e-05	0.000602902518168625	24	16	758.350834472768	1122.25707559957	1233.65576708982	1.09926307787432
AGAP005753-RA	0.000611986053162524	0.00257170139228963	20	14	216.94837901726	479.991310934469	291.271716882125	0.606827061754646
AGAP005762-RB	0.0392954244634917	0.0521091498320216	24	14	27.040547619917	93.8238048450704	47.0040175656735	0.500981788612073
AGAP005763-RA	0.0392954244634917	0.0521091498320216	24	16	22.6783386679251	53.2097958722962	26.8309899681013	0.504249067831341
AGAP005778-RA	0.00164606751791626	0.00515349946420471	20	4	20.2682059243657	70.2935515408435	27.742932236987	0.394672507347523
AGAP005783-RA	0.00616375746102637	0.0128649728022085	16	12	82.1940372900431	123.948031708639	75.9871964463002	0.613056902952047
