id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AGAP011523-RA	23.6798887495428	-1.89737600818182	0.33483125745457	-5.66666332948099	1.45605036036344e-08	3.0102994659607e-07
AGAP003168-RA	1171.90431730225	-0.748440906214875	0.132256494535071	-5.65901061302066	1.52248141228712e-08	3.14276929301064e-07
AGAP004906-RA	241.644492123328	-0.617376094953212	0.109178535762433	-5.65473873268083	1.56083513218239e-08	3.21696081725691e-07
AGAP029620-RA	567.293614712401	0.320881059714474	0.0567491994315859	5.6543715669736	1.56417506462355e-08	3.21886951956095e-07
AGAP000899-RA	198.718370772512	0.937521009728771	0.165832593595144	5.65341824187826	1.57287945434134e-08	3.23179468777223e-07
AGAP000702-RA	595.351675353091	0.432530502423195	0.0765282470801772	5.65190656947939	1.58677839727112e-08	3.25533691194006e-07
AGAP011173-RA	2091.93939565351	-0.463964729689968	0.0821627246292939	-5.64690048660519	1.63366328076323e-08	3.34637478478919e-07
AGAP005795-RA	56.5765218181782	-1.76134437358804	0.312057169135463	-5.64430030070371	1.65854365051086e-08	3.39212876987153e-07
AGAP011464-RA	2384.67332109291	-0.338811857130565	0.0600465033684691	-5.64249103817888	1.67607263163166e-08	3.42181732501509e-07
AGAP006001-RA	188.980380639207	-1.24508034157621	0.22066997032188	-5.64227357152439	1.67819162396691e-08	3.42181732501509e-07
AGAP008614-RB	750.362521637291	0.569322735708243	0.100994008433016	5.63719318147318	1.72844181169491e-08	3.51889642121399e-07
AGAP003301-RA	74.2092217172091	-0.769556133119473	0.136547053677959	-5.635831110164	1.74216056494928e-08	3.54141938012175e-07
AGAP004167-RA	14.9278399314183	-1.58530436030365	0.281376325278081	-5.63410712943569	1.75967614376273e-08	3.57158011827642e-07
AGAP009443-RA	1926.61360455133	0.50476786038284	0.0896763519030924	5.62877335742105	1.81495690074659e-08	3.67818393183219e-07
AGAP004982-RA	488.546452050772	0.384420625644106	0.0683287836753439	5.62604227627752	1.8439117330145e-08	3.73119316536395e-07
AGAP028061-RA	79.713793929461	-1.16744071064412	0.207565641499024	-5.62444103086112	1.86109614247766e-08	3.76026016059692e-07
AGAP002395-RA	1413.11150853397	-0.504607133295512	0.0899381470507373	-5.61060183962702	2.01624176814919e-08	4.06756187265801e-07
AGAP006736-RA	174.303239212555	-0.749770192667569	0.13364935724538	-5.60997978681626	2.02350248158292e-08	4.07604314077165e-07
AGAP002253-RB	286.781262012273	-0.665731170962524	0.118724009542706	-5.6073845006309	2.05406997196141e-08	4.13137602957849e-07
AGAP007791-RB	202.609893071958	-1.24900346135019	0.222774735843808	-5.60657588311941	2.06368519445541e-08	4.14446416687694e-07
AGAP006571-RA	501.645195525636	0.415918422051005	0.0741887532653114	5.60621932226858	2.06793890703027e-08	4.1467617030449e-07
AGAP003718-RA	563.215726083462	0.340279892171649	0.0607308364619716	5.60308258531439	2.10572831213981e-08	4.21619925561327e-07
AGAP008141-RA	881.847012810128	-1.15452228183337	0.206178997334835	-5.59961148689855	2.14832733949516e-08	4.29504423870584e-07
AGAP007054-RA	162.655084625608	-1.07368789965538	0.191779119402341	-5.59856517748861	2.161331441217e-08	4.31457406715998e-07
AGAP012387-RA	630.401682326657	0.428618385200892	0.0766121061989483	5.59465607286458	2.21059535317767e-08	4.40632123088553e-07
AGAP008100-RA	569.692767443041	0.378798476321166	0.0677876833072768	5.58801330625358	2.29682049139051e-08	4.57135839592425e-07
AGAP012010-RB	613.931171813468	-0.529191403012351	0.0947232379776545	-5.58671150090106	2.3140967676245e-08	4.59887934370682e-07
AGAP010436-RA	1205.87034427224	0.387523166515132	0.0693998953031093	5.58391572238828	2.35162696081572e-08	4.6665097503687e-07
AGAP007119-RA	934.601889646675	-0.591724885007328	0.10598656151161	-5.58301804085331	2.3638021387514e-08	4.6837000773031e-07
AGAP008962-RA	337.499756910601	0.627747278926382	0.112448179009896	5.58254730715682	2.37021109055351e-08	4.68943099295712e-07
AGAP005567-RA	1856.78725304059	0.282114759384727	0.0506131124008791	5.57394607844403	2.49032844391356e-08	4.91978219253145e-07
AGAP006480-RA	64.0049316843321	-2.73593496694644	0.490941944780342	-5.57282789958099	2.50637141860132e-08	4.94415131169357e-07
AGAP001597-RA	658.601931603342	0.436241531041794	0.0782856370143074	5.57243381646197	2.51204936044685e-08	4.94803223361281e-07
AGAP029759-RA	718.649425521206	-0.48770801443957	0.087532228455924	-5.57175366196863	2.52187839132068e-08	4.96006612806212e-07
AGAP004455-RA	96.1110734191465	1.67513889296506	0.3006825909988	5.57112032126842	2.53106445985806e-08	4.97080185157692e-07
AGAP002364-RA	491.735197334242	-0.934791317497297	0.167816639473203	-5.57031364965786	2.54281157534311e-08	4.98652828782358e-07
AGAP029676-RA	8.25463519132541	-1.30519501840522	0.234370468060931	-5.56893976107048	2.5629406654549e-08	5.01862169953614e-07
AGAP011811-RA	39.6702821238177	-1.32040040808155	0.237252713165572	-5.56537537743595	2.6158867812697e-08	5.11478742349434e-07
AGAP005471-RA	404.13939022221	-1.01037005683461	0.181633112418592	-5.56269748054588	2.65636157467012e-08	5.18632234234642e-07
AGAP000256-RA	282.111005896757	-0.612440962774483	0.110189616568652	-5.55806419739114	2.72783061375274e-08	5.31807327988198e-07
AGAP002721-RA	264.200058095391	-0.563396179537058	0.10144095290251	-5.55393224744755	2.79313779167268e-08	5.43744415357009e-07
AGAP003204-RA	2243.16237785239	0.349891664231703	0.0630211160956329	5.5519750507235	2.82459915542549e-08	5.49067488886282e-07
AGAP000181-RA	10.9611190622659	-3.3502702668677	0.603587043269817	-5.55060004058114	2.84690739594622e-08	5.52598400654189e-07
AGAP003789-RC	227.005042011548	-0.929639533817233	0.167604840414483	-5.54661507101022	2.91252971532268e-08	5.64514298747499e-07
AGAP006021-RA	2504.52706228438	0.258833760363018	0.0466686978940263	5.5461963166568	2.91951014692355e-08	5.65045976911836e-07
AGAP029595-RA	1720.53729842824	0.453749694035137	0.0818173838511101	5.54588368238299	2.92473218858587e-08	5.65236286011487e-07
AGAP029054-RA	254.778829881843	-1.11075613886995	0.200361528338973	-5.54375956341661	2.96045282886091e-08	5.71311700041394e-07
AGAP007621-RC	703.156435812642	-0.811080312621884	0.146375942668213	-5.54107661298101	3.00617650632589e-08	5.79297163466123e-07
AGAP005427-RA	2282.91202543724	-0.465006637322188	0.0839348817110991	-5.54008807592921	3.02319558668033e-08	5.81365083125801e-07
AGAP010032-RA	54.0021988389084	-1.08845366863834	0.1964736507711	-5.53994728741733	3.02562705428801e-08	5.81365083125801e-07
AGAP013181-RA	411.844790237443	-0.299243402990242	0.0540765925918896	-5.53369560927406	3.1355293489501e-08	6.01615595226613e-07
AGAP003014-RA	835.323962729393	0.260335270420862	0.0470489935691757	5.53328032486164	3.14296550013365e-08	6.02175933107503e-07
AGAP005034-RA	351.855645306107	0.427868873184058	0.0774207081879982	5.52654300377978	3.26602232114495e-08	6.2485520304832e-07
AGAP010677-RA	1013.86043598625	0.263048531284788	0.047602593490074	5.52592856814909	3.27747470343658e-08	6.25252148359467e-07
AGAP009623-RA	8695.43129901134	-0.420793902063358	0.0761471213689086	-5.52606447228315	3.2749382543517e-08	6.25252148359467e-07
AGAP011309-RA	791.396987426481	-0.404910908227287	0.0733298153124334	-5.52177728120682	3.35587701482821e-08	6.39294571324774e-07
AGAP011492-RA	669.317477749533	-0.777844586711758	0.141077454458588	-5.51359953081722	3.5156806631693e-08	6.68781763814017e-07
AGAP004936-RA	188.272421806079	-1.1640174046603	0.211149357283994	-5.51276792708731	3.5323387132174e-08	6.70993400865442e-07
AGAP008001-RA	520.562740517112	-0.431034661415052	0.078227641275945	-5.51000457619057	3.58824369896407e-08	6.80643381588704e-07
AGAP009896-RA	1306.64128371347	0.424380093333089	0.0770661850646578	5.50669652295671	3.65629757943042e-08	6.92567162240122e-07
AGAP010346-RA	484.316556107863	-0.350952506272174	0.0637385114903686	-5.50612962345701	3.66808489589343e-08	6.92831615959474e-07
AGAP006901-RA	109.860493208026	-1.47179736160762	0.267298330406607	-5.50619736146037	3.66667451008914e-08	6.92831615959474e-07
AGAP007720-RA	474.837666232937	0.494438898723145	0.0898363559078244	5.50377287376236	3.71748415716753e-08	7.00178689771596e-07
AGAP002593-RA	92.4808329144634	-1.12339159400047	0.204112801496276	-5.50377823323815	3.71737108990455e-08	7.00178689771596e-07
AGAP008538-RA	1182.57595618817	0.365432711208534	0.0664473818127473	5.49958028802919	3.80696332986547e-08	7.16020536019125e-07
AGAP011732-RA	481.22178798981	0.287625902532745	0.0523168082736315	5.49777236081339	3.84618987608049e-08	7.22379464753992e-07
AGAP001478-RA	492.452213256079	0.371128491771024	0.0675562945573461	5.49361823650625	3.93781253696605e-08	7.38547541215785e-07
AGAP007250-RC	45.0568927182016	-1.67496966171582	0.304938367169496	-5.49281376844526	3.95579874311974e-08	7.40878879768283e-07
AGAP010613-RA	135.915591824906	-0.785706016730074	0.143209066626414	-5.48642648987949	4.10145983362618e-08	7.67082284451685e-07
AGAP000462-RA	6209.95666002292	0.238888845129345	0.0436080754485972	5.47808731919237	4.29947962235352e-08	8.02991047116025e-07
AGAP010731-RA	268.497483703241	-1.03251064856745	0.188550481255421	-5.47604355975497	4.34940665025067e-08	8.1117954798731e-07
AGAP028470-RA	228.198132573816	-0.878876089265309	0.160573379511658	-5.47336110093827	4.41579018914582e-08	8.22410086204741e-07
AGAP012705-RA	307.592496839451	-0.706277930661675	0.129059047280746	-5.47251777804689	4.4368623299564e-08	8.25182136261766e-07
AGAP000803-RA	109.400190814789	-0.882022435720699	0.161419985254895	-5.46414642727118	4.65139478805921e-08	8.63876733966151e-07
AGAP009314-RA	325.537246969211	0.369567299072373	0.0677280821506761	5.45663316215257	4.85247400652275e-08	8.99968579652029e-07
AGAP006737-RA	22.8801730912551	-1.00700075173047	0.184555844792276	-5.45634711739358	4.86029365957034e-08	9.0016688819959e-07
AGAP008408-RA	731.961877836455	0.394924792545695	0.0723976526409943	5.45493918848515	4.89896081049344e-08	9.06069936309708e-07
AGAP011505-RA	96.1943162401252	-1.14090055709865	0.209230397249282	-5.45284323930882	4.95707654730611e-08	9.1554869471367e-07
AGAP009982-RA	1676.95337893447	-0.426298510017383	0.0781906076550071	-5.45204242302732	4.97945727070383e-08	9.18410272542678e-07
AGAP009642-RA	755.22070522761	-0.346771328180832	0.0636092634452321	-5.45158534148731	4.99227537870108e-08	9.19502654350536e-07
AGAP009775-RA	366.086791872407	0.424637866602265	0.0779127538271683	5.45017145131627	5.03212843226035e-08	9.25564588195749e-07
AGAP001919-RA	557.682912662112	-0.37439350932684	0.0687835983729814	-5.44306372715017	5.23718999765363e-08	9.6195493965167e-07
AGAP010050-RA	249.141552183705	-0.609480435232305	0.112028003913915	-5.4404293028433	5.31523298364538e-08	9.74946792804831e-07
AGAP009791-RA	578.541021232334	0.296806999830015	0.0545853609757693	5.43748350334752	5.40383517623369e-08	9.89837116415882e-07
AGAP001988-RA	17.4258038011719	-5.22757979771172	0.96164462440313	-5.4360827950932	5.44646543175835e-08	9.96277318689954e-07
AGAP002754-RA	1538.64936209148	-0.461316651019373	0.0848828129655439	-5.43474744653707	5.48740983355831e-08	1.00239191959589e-06
AGAP000931-RA	385.037881100785	-0.410429380081665	0.0755299687291644	-5.43399377740224	5.51065032950493e-08	1.00526022084744e-06
AGAP004919-RA	1236.41984888189	-0.531448076266921	0.0978176695638738	-5.4330478188288	5.53995537847092e-08	1.00922547775833e-06
AGAP006422-RA	48.4808202495259	-1.45385722287324	0.267616659359833	-5.4326110577384	5.55353680045034e-08	1.01031941656215e-06
AGAP004710-RA	2284.86580157292	-0.770308732230751	0.141889498008774	-5.42893408632059	5.66916148956665e-08	1.02994916162631e-06
AGAP003532-RA	4425.58732497717	-0.345141853896627	0.0635821671588181	-5.42828074787884	5.68994875700127e-08	1.03231927448452e-06
AGAP002667-RA	7752.03875532343	-0.343647414834916	0.0633404397181097	-5.42540304999909	5.78239093415966e-08	1.04766553134537e-06
AGAP002921-RA	1917.36553983788	-0.477226149418808	0.0879870355808116	-5.42382347886355	5.83374947195171e-08	1.05553662426698e-06
AGAP003200-RA	204.720635529208	-0.519239472951789	0.0957505940062092	-5.42283291650512	5.86618206011146e-08	1.05996663647136e-06
AGAP003900-RA	686.888346073901	-0.69519164639525	0.128352957908387	-5.41624951792266	6.08621521464675e-08	1.09823653433443e-06
AGAP004766-RB	1528.24169521617	0.433202871291515	0.0800103699277922	5.41433406297799	6.15172216813188e-08	1.10855696097349e-06
AGAP000887-RA	101.4508158786	-0.538042721298077	0.0994389177647316	-5.41078617298575	6.27486609086509e-08	1.12922185319414e-06
AGAP012129-RA	1485.72675939397	-0.329901803973577	0.0610423375345787	-5.40447527565106	6.49983880131797e-08	1.16813140721799e-06
AGAP029599-RA	1142.04284754775	0.310353541725114	0.0574466802860146	5.40246259975217	6.57321656920752e-08	1.17972870727298e-06
AGAP012481-RA	563.727215767249	0.282246780980829	0.0522960088823956	5.39709983634796	6.77267062911847e-08	1.21338687000925e-06
AGAP007966-RA	2321.63242296777	-0.721999125454783	0.13377951240625	-5.3969334501854	6.77895176720577e-08	1.21338687000925e-06
AGAP004247-RB	669.146488751708	-0.40994975539144	0.0759682612541148	-5.39632931732046	6.80180547892807e-08	1.21584552361268e-06
AGAP007049-RA	5576.34805119859	-0.484350137459812	0.0898464509261417	-5.39086555414383	7.01191217152804e-08	1.25172488363221e-06
AGAP000967-RA	316.885453883191	-0.393238929756788	0.0729683773776548	-5.38916917011245	7.07841524194153e-08	1.26190731619372e-06
AGAP010786-RA	11.5925113749843	3.21619785096366	0.596873987679766	5.38840344419434	7.10863361629633e-08	1.26481142572573e-06
AGAP001650-RA	770.465431293447	-0.306062255463501	0.0568015178390279	-5.38827600225161	7.11367506032466e-08	1.26481142572573e-06
AGAP029403-RA	1263.17919302163	0.395169024583435	0.0733608903262697	5.38664433904682	7.17852842676235e-08	1.27413807788485e-06
AGAP009685-RA	1303.08227758457	-0.312122570274264	0.0579455944760094	-5.38647628170403	7.18524060419502e-08	1.27413807788485e-06
AGAP013136-RA	484.086404606927	-0.298243452243928	0.0553903878074382	-5.3843900367832	7.26907262754451e-08	1.28729194539583e-06
AGAP003165-RA	1201.25187758093	0.441816553543689	0.0820756465965724	5.38304079059353	7.32379330998216e-08	1.29526238446435e-06
AGAP002089-RA	868.510081286775	0.354363263887962	0.0658470562058144	5.3816113324846	7.38220232729182e-08	1.30386315277399e-06
AGAP028123-RA	421.333948116144	-0.47649575556848	0.0885580971467527	-5.38060065562228	7.42377154725394e-08	1.30947081458507e-06
AGAP010048-RA	333.348356443385	0.50104813586422	0.0931312183979885	5.38002341731462	7.44761502924602e-08	1.3119411679656e-06
AGAP011462-RA	36.8189398972837	1.86484883808551	0.34670905408415	5.37871398545275	7.50197787425904e-08	1.31977407590032e-06
AGAP006193-RA	109.572769230899	-1.01010109257395	0.187885569569941	-5.37615046693587	7.60952069462528e-08	1.33692962401618e-06
AGAP003789-RB	89.7854518687453	-1.27806517557056	0.237908613445808	-5.37208450362257	7.78316168887082e-08	1.36563764633016e-06
AGAP006901-RB	619.428266853492	-0.877479719182249	0.163372439832011	-5.37103883668826	7.82843456846061e-08	1.37177628082027e-06
AGAP008467-RA	162.736666140401	-0.691796494344968	0.12883280321236	-5.36972321563674	7.88575768960757e-08	1.38000759568132e-06
AGAP013742-RA	3305.51644748	-0.4096433376364	0.0763085929583404	-5.36824650744168	7.95058377767343e-08	1.38952863270348e-06
AGAP009384-RA	52.6151163742133	-1.77750071311653	0.331458348250486	-5.36266690067874	8.20021405101852e-08	1.4312808163656e-06
AGAP006022-RA	229.551094164738	-0.633357858933543	0.118154877152245	-5.36040385465806	8.3036110782665e-08	1.4474333820743e-06
AGAP029641-RA	547.390708811869	0.338323417434717	0.0631181146422036	5.36016354976007	8.31466430083162e-08	1.44746799545156e-06
AGAP003119-RA	1725.82612935878	-0.366979402799117	0.0685057114821679	-5.35691688852311	8.46540363476526e-08	1.47178823298037e-06
AGAP003886-RA	48.6731999575732	-0.871544585404496	0.162703587443463	-5.35664025052519	8.47836931213898e-08	1.47212310908038e-06
AGAP028164-RA	1204.33476991317	-0.602255781761885	0.112459062054003	-5.35533349435797	8.53987573034558e-08	1.48087441955993e-06
AGAP005103-RA	190.081656128166	-0.797367042589052	0.148949411442554	-5.3532742081131	8.63768006074641e-08	1.4958891377929e-06
AGAP009737-RA	614.06854495615	-0.328037094899124	0.061317462260193	-5.34981525339616	8.80440645408727e-08	1.52081295421313e-06
AGAP006771-RA	405.370305562519	-0.383406798105473	0.0716661749533805	-5.34989900542178	8.80033292865246e-08	1.52081295421313e-06
AGAP007531-RA	351.449950360931	-0.497168592363801	0.0929687840041022	-5.34769382744496	8.90819913769459e-08	1.53675078267991e-06
AGAP001562-RA	540.220029807155	0.381198095131129	0.0713093648210602	5.3456947216917	9.0070907187723e-08	1.55180303274972e-06
AGAP002218-RA	182.812210458029	-0.476929245508281	0.0892362044702532	-5.34457116749362	9.06313627116519e-08	1.55944415710952e-06
AGAP003474-RA	3400.25762003674	-1.30274394660483	0.243975828593824	-5.33964349711734	9.31295316225417e-08	1.60036379405489e-06
AGAP000308-RA	926.527293349546	-0.334042365413447	0.0625687902243108	-5.33880172871964	9.35628946930101e-08	1.60574157108274e-06
AGAP004616-RA	1755.63122288627	-0.713023812965846	0.133723043152352	-5.3320938273405	9.70867489377995e-08	1.66407686000714e-06
AGAP003318-RA	1714.28191803573	0.39843388814986	0.0747662556615386	5.32906034446263	9.87221942122234e-08	1.68795955183796e-06
AGAP029653-RA	1523.03732573567	0.383010993460373	0.0718724195648474	5.32903992629327	9.87332921210058e-08	1.68795955183796e-06
AGAP011163-RA	35.6272341951146	1.93035755783212	0.362340111701293	5.32747409269298	9.95879781953534e-08	1.69658551931846e-06
AGAP013121-RA	560.601874504007	0.415707379777293	0.0780317020791245	5.32741653329263	9.96195321804542e-08	1.69658551931846e-06
AGAP013121-RB	560.601874504007	0.415707379777293	0.0780317020791245	5.32741653329263	9.96195321804542e-08	1.69658551931846e-06
AGAP008443-RD	8.78903806940154	4.81508290023234	0.904421767094293	5.32393522073461	1.01546081805622e-07	1.72719005214027e-06
AGAP002586-RA	716.330224495589	-0.449289127192354	0.0843991833290644	-5.32338240099573	1.01855310144615e-07	1.730242752584e-06
AGAP005838-RA	140.528783771759	-1.49440778866753	0.280846307753888	-5.32108753937087	1.03148749982127e-07	1.74998547202501e-06
AGAP008811-RA	212.160343820531	0.532104361333133	0.100038261707394	5.31900846987433	1.0433427908252e-07	1.76784956996875e-06
AGAP001782-RA	684.059274415991	0.421624892161103	0.0792913203149305	5.31741545589714	1.0525156198474e-07	1.78112890744481e-06
AGAP008797-RA	291.398590691616	-0.35472471963395	0.066739341349443	-5.31507672178893	1.0661239766734e-07	1.80187113167805e-06
AGAP003816-RA	1279.73542632539	-0.59134403681529	0.111361148401248	-5.31014671907481	1.0953701798817e-07	1.84895713274968e-06
AGAP009605-RA	186.421664899812	-0.356689076891382	0.067183056123388	-5.30921183812015	1.10100306738543e-07	1.85377221004858e-06
AGAP009324-RA	1510.58849357011	-0.477997702866771	0.0900286694391917	-5.30939428344685	1.09990159247449e-07	1.85377221004858e-06
AGAP003864-RA	915.70402110573	-0.599214812653895	0.112945888282615	-5.30532648656082	1.12471508226738e-07	1.89130840126551e-06
AGAP000612-RA	240.151692169677	-9.65558672528639	1.8226014070937	-5.29769519967785	1.17273509964959e-07	1.9695746289455e-06
AGAP008432-RB	3091.44735111736	-0.527733106749403	0.0997722864466945	-5.28937569283185	1.22734561451861e-07	2.05830652943508e-06
AGAP005796-RA	42.7697369138031	-0.902632205489025	0.170656341030193	-5.2891805838573	1.22865541614572e-07	2.05830652943508e-06
AGAP000682-RA	191.676651632496	-0.34774001903722	0.0657629652437971	-5.28777888509246	1.23810511108638e-07	2.07153471221291e-06
AGAP011296-RA	280.730778448929	0.372141165312902	0.0703866203014802	5.28710092513244	1.24270084007143e-07	2.07661850906674e-06
AGAP011832-RA	1684.57369195773	-0.239700553712454	0.0453425774025966	-5.28643424003346	1.24723623244617e-07	2.08158888106003e-06
AGAP010933-RA	2250.71343097376	-0.356419703257809	0.0674409758373739	-5.28491319753846	1.25764376175438e-07	2.09633494537433e-06
AGAP012587-RA	776.373306271998	-0.388332332384441	0.0734953623800508	-5.28376648279304	1.2655455027255e-07	2.10687256914414e-06
AGAP008157-RA	578.349165780616	-0.350265245123857	0.0663052986183188	-5.28261319114375	1.2735409998244e-07	2.11753980457087e-06
AGAP008219-RA	44.9325753563319	1.51883479965259	0.287529741697762	5.28235719437023	1.27532238104124e-07	2.11786101509152e-06
AGAP008943-RA	1910.529156306	0.624710186333991	0.118311663944902	5.28020793135764	1.29037364118822e-07	2.14000797306799e-06
AGAP011706-RA	1316.06245536846	-0.452252030996181	0.0856538615434375	-5.27999582093367	1.29186833019852e-07	2.14000797306799e-06
AGAP005869-RA	9756.9855446145	0.343283975250009	0.0650439407718896	5.27772412274208	1.30798181405273e-07	2.16401209558228e-06
AGAP000670-RA	105.546646781918	-0.521490239141511	0.0988153181042831	-5.27742306705085	1.31013178185058e-07	2.16488318599473e-06
AGAP010394-RA	319.174577638358	0.560438838495391	0.106354589870615	5.26953128376676	1.36772559987701e-07	2.25725505870792e-06
AGAP029382-RA	6.56752464393214	-2.20975395716478	0.419370748627483	-5.26921337360049	1.37009627697515e-07	2.2583725406012e-06
AGAP012953-RA	52.7807380800945	-1.14136334932241	0.216727352174809	-5.26635580543522	1.39158454536609e-07	2.29096048301936e-06
AGAP005632-RA	929.285252856547	0.250084449365964	0.0475177540867161	5.26296863504071	1.41747767851659e-07	2.33071083144498e-06
AGAP012305-RB	10.3580836989352	-2.6346623407429	0.500656951599273	-5.26241038365065	1.42178970644649e-07	2.33492188860393e-06
AGAP008317-RC	593.612183066989	0.308639873887209	0.0586631663461923	5.26122084965232	1.43102022946785e-07	2.34719000737439e-06
AGAP028484-RA	722.837192082633	0.356706089308883	0.06780392199941	5.26084743758608	1.43392975956433e-07	2.34907289235753e-06
AGAP000304-RC	668.446863714366	-0.444981252002852	0.0845946441326353	-5.26015868457547	1.4393113613003e-07	2.35499595128092e-06
AGAP000592-RA	15.4928249253761	2.45604707520192	0.46738796753424	5.25483590893254	1.4815650535298e-07	2.41819706105506e-06
AGAP009527-RA	311.870007485587	-1.36664918946089	0.260063419280247	-5.25506122023325	1.47975240351322e-07	2.41819706105506e-06
AGAP011066-RA	34.3848218206828	-1.67692429079223	0.319225606687312	-5.25310080289021	1.49559626759872e-07	2.43811445335317e-06
AGAP000457-RB	765.01996971007	-0.465874796986632	0.0887191175347531	-5.25112072721124	1.51176549613274e-07	2.4614643334469e-06
AGAP004273-RB	2738.0328374742	0.287202500902448	0.0547177175048677	5.24880265476897	1.53090964953139e-07	2.48845952176372e-06
AGAP006047-RA	3.94232516093855	-2.53627299770057	0.483222756535579	-5.24866216128592	1.5320774408459e-07	2.48845952176372e-06
AGAP000831-RA	315.000856410214	-0.279934633393122	0.053347779764167	-5.24735302257415	1.54300058440091e-07	2.50315240790585e-06
AGAP011824-RA	1756.55352168017	0.585622080356732	0.11161652318611	5.24673286391715	1.54820129340924e-07	2.50853757565155e-06
AGAP000987-RA	45.5691521144917	-1.29797367415434	0.247406631200321	-5.24631723837423	1.5516962514559e-07	2.51114921276267e-06
AGAP000865-RB	761.781700168202	0.284984164813965	0.0543265677854517	5.24576052622051	1.55638955028928e-07	2.51569147310394e-06
AGAP009955-RA	56.4731172496941	-1.31875122712066	0.251409559700225	-5.24542992196917	1.5591831655722e-07	2.51715587323309e-06
AGAP009077-RA	194.231299942423	-0.546948589288108	0.104288198247581	-5.24458758017518	1.56632291203742e-07	2.5256246713445e-06
AGAP002468-RA	2902.67036169941	-0.411863219899376	0.0785609041451497	-5.24259775751071	1.58331456383008e-07	2.54993957834228e-06
AGAP000079-RA	79.4916790433149	-0.886106287888692	0.169029297597726	-5.2423236709978	1.58566898692955e-07	2.55065089755193e-06
AGAP009140-RA	153.484396763786	0.422610821852857	0.0806787643474725	5.23819155227426	1.62157710817212e-07	2.60526876355123e-06
AGAP000483-RB	289.037258540935	0.465079915295304	0.0889388774474367	5.2292082904933	1.70237482008092e-07	2.73178919684465e-06
AGAP006634-RA	1040.54701974673	0.348788867212518	0.0667345787713264	5.22650885993725	1.72740545564444e-07	2.76862400853589e-06
AGAP004031-RA	1295.75247649937	-0.332781156100391	0.0636843502632727	-5.22547776219221	1.73705997783912e-07	2.78075567880969e-06
AGAP011298-RA	1479.93795605173	-0.452779300117692	0.0866729565592124	-5.22399740463874	1.75101234162034e-07	2.79973016492893e-06
AGAP010592-RA	1504.19209854011	-0.471185715225661	0.0902146149645312	-5.22294215201065	1.76102417219807e-07	2.81236614805524e-06
AGAP003770-RA	466.382045152012	-0.370824692647432	0.0710377944022355	-5.22010425250144	1.7882243906624e-07	2.85238902505778e-06
AGAP008320-RA	551.333018813735	0.363537403534738	0.0696556267278033	5.21906729739653	1.79826418147022e-07	2.86497644682263e-06
AGAP006782-RA	16073.3819079022	-0.319350310609572	0.0612253600358329	-5.21598093376125	1.82846984190996e-07	2.90962354914908e-06
AGAP002884-RA	2641.38635895318	0.266271828594302	0.0510678032144644	5.21408425336149	1.84727499530614e-07	2.93604434593653e-06
AGAP001634-RA	23.9838227279301	-1.55276610989516	0.298227342238508	-5.20665240899787	1.92277777400276e-07	3.05240971622938e-06
AGAP005465-RA	326.62258665159	0.316552612043743	0.0608374987006067	5.20324830581153	1.95834925808754e-07	3.10518280102228e-06
AGAP002999-RA	36.2077978389704	-1.24452520680373	0.239295882001372	-5.20077987299671	1.98454034301344e-07	3.14297452186273e-06
AGAP000552-RA	518.263402468342	-0.313150272652759	0.0602189439333392	-5.20019535711898	1.99079169412421e-07	3.14913490405057e-06
AGAP005960-RA	3409.59830649846	-0.413113131813318	0.0794748789877482	-5.19803410933163	2.01407177493603e-07	3.18218567757962e-06
AGAP012537-RA	98.6310091110698	0.537682907340786	0.103455590309367	5.19723396031991	2.02275721361448e-07	3.19212632468037e-06
AGAP002571-RA	414.799069000944	0.265394133867933	0.0510807333127878	5.19558190840405	2.04080454170949e-07	3.21680006663075e-06
AGAP007927-RA	1388.78914406428	-0.511814109211283	0.098555341491612	-5.1931645861614	2.06749254966834e-07	3.25501926208114e-06
AGAP005109-RA	950.344083195046	-0.498869941369688	0.09607826597248	-5.19232873658003	2.07679883022477e-07	3.26581514163293e-06
AGAP000832-RA	1185.88595332234	-0.289373876546715	0.0557394844359668	-5.19154203658174	2.08559485719277e-07	3.27578414848829e-06
AGAP010587-RA	529.684044154815	0.224716680954719	0.0433290630448283	5.18628064313847	2.14535444592693e-07	3.36431003190311e-06
AGAP004437-RC	1087.66733143903	-0.386042809823845	0.074437441237068	-5.18613755938195	2.14700250254934e-07	3.36431003190311e-06
AGAP009245-RA	465.448534175221	0.296635816298611	0.057212170999641	5.1848376161162	2.16203156737971e-07	3.38388391443761e-06
AGAP011694-RA	447.407129387473	0.458926566275089	0.0885405675491592	5.18323497328256	2.18070020442644e-07	3.40910166776396e-06
AGAP003124-RA	363.71105664093	0.371750704413155	0.0717516952740659	5.1810720707462	2.20614224284044e-07	3.44483686279593e-06
AGAP002818-RA	296.673444016228	0.365637966364037	0.07063400952686	5.17651438468881	2.26069629807594e-07	3.52589299822721e-06
AGAP001448-RA	170.333186275963	0.573563131306242	0.110816634388012	5.17578551698272	2.26954063780625e-07	3.53555191648906e-06
AGAP008985-RA	3515.62563311183	-0.180673413396424	0.0349103498426661	-5.1753538480904	2.27479441504286e-07	3.53960134476039e-06
AGAP007157-RA	1757.09475033841	-0.475480474857466	0.0918891946677855	-5.17449822665776	2.28524280699401e-07	3.55171478219873e-06
