id	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP006522-RA	383.771844800544	292.202466365216	362.281556241616	554.751621451459	426.77040679107	479.694944192924	390.078359111933	385.796204981603	338.145407809475	319.409958920457	358.489555544084	320.298320732921	313.45825125565	259.015019053992	360.111566012045	351.829666044823	330.743362098919
AGAP006526-RA	638.679124067573	697.127232489298	708.919136190981	1046.74853459393	667.455544824676	892.942581125728	1112.4456908007	848.100518124114	871.139461462651	708.509363423559	889.101579809666	422.075357227494	446.495764869966	493.214227899218	625.609369372132	465.497711997765	539.845548471488
AGAP006541-RA	7.52493813334401	31.7373465340496	36.2281556241616	16.316224160337	8.91426437161504	12.743319200571	0	13.0226567082398	11.3588896680185	19.3581793285125	27.3021846937548	27.9387943318436	41.004713100303	54.284584831675	45.375988210633	39.6936033486466	41.2172578907468
AGAP006543-RA	198.470243266948	163.064297709428	179.494043774255	166.92752410191	166.02817392133	164.752912521668	299.060075319149	276.731455050095	296.204892112175	695.926546860026	603.022166279453	340.254602398523	291.589070935488	365.25770651027	286.737627628894	311.233935347343	251.324743236261
AGAP006546-RA	255.847896533696	296.580031404395	316.172994538138	173.202994932808	205.028080547146	181.13718006526	400.191501755576	323.938585617464	373.095837557224	504.280571507752	451.079573201166	434.049126226855	753.575505198902	718.883001985182	492.377744413252	550.297682788056	596.142290956411
AGAP006570-RA	498.52715133404	439.945286437516	520.368053510685	520.864078964605	489.170257392375	599.846239512594	603.899089291808	509.51144370988	532.120292909483	573.002108123971	642.194866057449	505.891740223024	445.584549023293	437.378654929496	420.934699145447	421.293471904954	427.252063501644
AGAP006592-RA	268.07592100038	358.960333212699	305.469221285545	287.416564055168	324.256366517497	278.532548241053	238.381219457292	328.008165838789	323.291475166681	49.363357287707	93.7770691655055	177.610906823863	161.285204861192	196.975493532078	155.43689578536	235.455238045381	223.1763719938
AGAP006592-RC	20.693579866696	110.533517239276	52.6954990896896	70.2852733060672	109.199738552284	77.3701522891813	283.167994021996	280.80103527142	246.400529721633	240.041423673555	86.6547601149608	62.862287246648	133.037513614316	89.9573120067757	55.9959003450365	98.3318810227837	59.3126394037576
AGAP006598-RA	215.401354066972	203.556774321836	148.206091189752	180.733559929887	163.799607828426	212.085240980932	468.09403093432	494.047038868846	442.122936309029	1007.59323404908	752.590656340892	393.13874881237	638.762308518054	526.560472867247	299.288432878643	315.744572091507	349.844042584875
AGAP006605-RA	442.09011533396	561.42271627474	288.17851064674	277.375810725729	377.741952747187	382.299576017131	491.20978554836	546.95158174607	440.375414821641	604.943104016017	777.518738017799	590.705937301835	705.281065325212	697.169168052512	397.763981761294	521.429607625404	535.824352579708
AGAP006606-RA	193.767156933608	263.748293610551	218.192300918246	189.519219093145	211.713778825857	253.045909839911	267.275912724843	196.153766667861	211.450099973883	304.891324424072	385.791740237839	410.101588228132	484.766830430249	362.931224303198	350.457100435314	393.327524091135	489.580599824236
AGAP006607-RA	723.334678067692	606.292757926328	783.845548959133	1025.41193376887	667.455544824676	917.518982441115	580.783334677767	607.181369021679	626.486453228406	657.210188203001	796.511562152585	621.638173883519	543.99586046402	520.356520315056	629.471155602824	617.957233950522	720.799363601596
AGAP006608-RA	2644.07513660375	2887.00414333872	1913.50531069435	4104.15792340785	2883.76452421746	3171.26600677068	1158.67720002878	1482.9550326508	944.535363932925	453.949305253619	408.345718897897	433.051312143575	485.678046276922	500.193674520434	604.369545103325	885.889056553886	710.746373872146
AGAP006626-RA	552.142335534116	547.195629897408	505.54744439171	533.415020626403	518.141616600124	411.427162761294	564.891253380614	559.97423845431	502.412427623896	457.820941119322	430.899697557956	625.62943021664	736.262404112108	638.231618806693	665.192678236726	677.497638973492	623.285363225927
AGAP006635-RA	276.541476400392	244.049250934244	228.896074170839	140.570546612134	134.828248620677	206.623818466402	183.481302248946	224.640828217136	159.898216095953	308.762960289775	340.683782917723	342.250230565084	266.075027228633	298.565216574212	309.908345013047	275.148841394028	278.467815505777
AGAP006636-RA	156.142466266888	192.612861723888	167.966903348386	102.917721626741	115.885436830996	85.562286060977	151.697139654641	137.551811480782	138.927958247303	160.672888426654	134.136820451926	188.586861739944	178.598305947987	158.200790080881	77.2357246138434	143.438248464428	97.5140003756692
AGAP006644-RA	433.624559933948	507.797544544794	358.988087548511	513.333513967526	444.5989355343	425.08071904762	585.1175386679	611.250949243004	659.689361488768	425.879945227276	351.36724649354	298.346410900758	288.855423395468	320.279050506882	247.154318764299	267.029695254532	285.504908316392
AGAP006666-RA	17.871728066692	41.586867872203	28.817851064674	56.4792374780897	56.8284353690459	50.9732768022842	67.9025291787439	51.276710788694	48.930601646849	26.1335420934919	92.5900176570814	25.9431661652833	32.8037704802424	37.2237153131486	16.4125914804417	22.553183720822	17.0900825400657
AGAP006680-RA	243.619872067012	212.311904400194	190.197817026848	204.580349087303	188.313834850368	196.611210523096	206.597056862987	228.710408438461	220.187707410821	278.757782330581	221.97863207531	261.427289819393	321.65919387571	382.318576028797	287.703074186567	253.497785022039	314.658578531799
