id	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP010212-RA	459.961843400652	307.523944002343	502.253975698604	460.619558987976	422.313274605262	497.899685908026	533.107090786309	389.051869158663	437.75413259056	314.570414088329	806.007974219978	361.208698147406	339.883510809178	268.320947882279	408.383893895697	377.991359160976	426.246764528698
AGAP010213-RA	70.5462950001	62.3803018083045	119.388240125078	139.315452445955	96.9426250413135	129.253666177221	117.02350773358	108.250833887243	96.9874425500043	61.9461738512401	127.014511401381	97.7857801614524	70.1636201938518	56.6110670387468	108.130014459381	112.76591860411	126.667670591075
AGAP010214-RA	1323.44849420188	1137.07251892681	1185.64872951802	1612.79600354101	1317.08256090612	1500.07071732436	1712.01057610237	1223.31581453027	1310.6411155406	1140.19676244939	1179.92919937358	1304.14300684713	1347.68823722996	1022.87667704256	1363.21053943434	1384.76548045847	1488.84777893161
AGAP010215-RA	631.154185934229	493.570458167462	575.533654120204	618.761423926627	405.599028908484	650.819516314878	752.706759619693	560.788154498574	500.664906136509	765.615992442671	709.856802037624	943.932122783	520.304248450512	535.090907626511	940.344947173543	702.757204740812	736.884147168717
AGAP010216-RA	1518.15626840215	808.755140988369	1712.60372041491	1797.29484596943	1255.79699335127	1665.73386693179	1404.28209280296	1071.11351425272	1455.68539899376	1417.98663581354	2121.2610455539	1489.73642633723	1096.1926635481	946.102764209193	1452.99706929793	948.135843623355	1174.18920039981
AGAP010217-RA	427.040239067272	381.942549668391	382.04236840025	379.038438186291	358.799140957505	534.309169338229	385.744155121801	463.118229186776	410.667549536054	464.596303884301	320.503907274512	408.105960061572	355.374180202626	397.052963340251	534.857392950866	499.778551253415	447.358042960544
AGAP010218-RA	220.104440400312	168.536254008402	190.197817026848	190.774313259325	274.113629427162	268.519940297747	177.702363595436	341.030822547029	283.972241700463	271.982419565601	252.841971294338	247.457892653471	307.990956175609	302.442686919332	213.363689245742	288.680751626521	322.700970315359
AGAP010218-RB	73.3681468001041	168.536254008402	73.2796784215996	114.213569122359	91.3712098090541	32.7685350871827	221.044403496762	100.111673444593	43.6880371846866	101.630441474691	115.14399631714	206.547515238986	171.308579174599	120.977074767733	191.158418419262	144.340375813261	35.1854640530765
AGAP010219-RA	28.21851800004	62.3803018083045	73.2796784215996	50.2037666471908	42.3427557651714	67.3575443458755	49.120978554836	36.6262219919243	31.4553867729744	45.4917214220045	30.8633392190271	43.9038196643256	48.2944398736902	37.2237153131486	69.5121521524591	75.7786973019618	52.2755465931423
AGAP010220-RA	16.931110800024	24.0766077154859	26.3477495448448	35.1426366530336	33.4284913935564	47.3323284592639	41.8973052379484	24.4174813279495	19.2227363612621	15.48654346281	13.0575665926653	28.9366084151237	40.0934972536296	30.2442686919332	57.9267934603826	36.987221302148	27.1430722695162
AGAP010221-RA	362.13764766718	421.340635021004	344.167478429535	338.875424868538	245.142270219414	280.353022412563	364.073135171138	240.105233058171	234.16787930992	167.448251191633	157.877850620408	400.123447395331	375.420928829441	322.605532713954	383.282283396198	425.804108649119	267.409526803382
AGAP010222-RA	277.48209366706	292.202466365216	215.722199398417	245.998456571235	208.370929686502	278.532548241053	309.173217962791	292.19585989113	235.915400797308	392.971040368805	314.568649732392	299.344224984038	275.187185695367	231.872726638155	256.808784341029	282.365860184691	273.441320641052
AGAP010223-RA	1908.51243406937	1919.56226968011	1801.52737512876	1973.0080292346	1739.39583551138	1663.00315567452	2109.31260853119	1898.86613127021	2050.71646544919	1836.12330930941	1816.1888078889	1786.08720907143	1939.97853756767	1869.71620041669	1952.13293961489	1714.04196278247	1796.46926465279
AGAP010224-RA	1226.56491573507	1045.14365310405	1044.02957571448	1587.69412021741	1293.68261693063	1398.12416371979	1360.94005290163	1141.92421010377	1082.58956143653	1001.78578025052	1079.02982115753	968.877474865003	993.225272874007	783.249009714168	1220.32444889873	1075.33579980879	1064.6116123488
AGAP010225-RA	175.895428866916	111.627908499071	141.619153803541	146.846017443033	144.856796038744	118.33082114816	130.026119703978	141.621391702107	106.598810730635	116.149075971075	137.697974977198	205.549701155706	130.303866074296	115.548616284565	186.331185630897	166.893559534082	168.890227454767
AGAP010226-RA	2059.95181400292	1621.88784701592	2181.09964200918	3450.25386282819	2600.73663041869	2285.60532233099	3379.23437764004	2910.56377429159	2614.29214513165	2414.93287123194	3051.90942815841	2356.83686470766	2534.09126959873	1577.35493639467	2303.55548660788	1562.48456817855	1904.03625475791
AGAP010226-RB	0	0	41.16835866382	0	26.7427931148451	133.804851605996	0	106.623001798713	164.267019814422	0	71.2230905054472	0	0	16.2853754495025	0	0	0
AGAP010226-RC	59.258887800084	45.9644329113823	50.2253975698604	65.2648966413481	54.5998692761421	64.6268330886103	72.2367331688765	56.160207054284	67.2795772644174	80.336444213327	80.7195025728402	50.8885182472865	62.8738934204646	56.6110670387468	44.41054165296	46.9106221393097	48.2543507013621
AGAP010227-RA	27.277900733372	25.1709989752808	44.4618273569256	57.7343316442695	42.3427557651714	70.9984926888958	49.120978554836	43.9514663903092	34.0766690040556	22.2619062277894	43.9209058116924	48.8928900807262	16.4018852401212	28.6932805538854	40.5487554222678	28.8680751626521	33.1748661071864
AGAP010228-RA	272.77900733372	249.521207233218	442.971539222703	297.457317384606	299.742139495556	341.338907158153	251.38383142769	322.310753528934	375.717119788305	329.089048584713	240.971456210096	400.123447395331	401.84618838297	424.970749825113	449.898095875638	224.629709859387	362.912929233161
AGAP010229-RA	235.154316667	226.538990777527	378.748899707144	459.364464821796	428.998972883974	338.608195900888	262.941708734711	313.357677042019	359.115665658124	140.346800131716	130.575665926653	166.634951907781	127.570218534276	198.526481670126	148.678769881649	140.731866417929	213.123382264349
AGAP010230-RA	424.218387267268	495.759240687051	489.903468099458	623.781800591346	434.570388116233	591.654105740798	722.367331688765	603.925704844619	534.741575140564	576.873743989674	360.863658560933	622.635987966799	581.35571017763	618.068773012071	648.780086756285	525.940244369568	494.607094688961
AGAP010231-RA	0	0	0	0	0	0	0	0	0	0.967908966425627	0	0	0	0	1.93089311534609	0	0
AGAP010232-RA	2570.70698980365	2339.80851344132	2601.84026755342	3086.27655463606	1669.19600358492	3072.96040150913	1482.29776462535	843.217021858524	927.933909802744	307.795051323349	295.575825597606	518.863323305666	439.206038096579	326.483003059074	1088.05827049752	1229.59957645921	963.076416081352
AGAP010232-RB	141.0925900002	129.138168655788	146.559356843199	81.5811208016851	60.1712845084015	98.305605261548	57.7893865351012	21.9757331951546	0	0	0	0	11.8458060067542	0	39.5833088645947	58.6382776741371	27.1430722695162
AGAP010233-RA	17.871728066692	25.1709989752808	19.7608121586336	27.612071655955	13.3713965574226	13.6535562863261	30.3394279309281	32.5566417705994	30.5816260292806	22.2619062277894	37.9856482695718	25.9431661652833	25.5140437068552	42.6521737963161	35.7215226339026	22.553183720822	6.03179383767026
AGAP010234-RA	86.5367885334561	66.7578668474838	144.08925532337	91.6218741311233	96.9426250413135	82.8315748037118	76.5709371590091	88.7168488248833	103.10376775586	135.507255299588	67.6619359801749	69.8469858296089	50.116871567037	124.854545112852	66.6158124794399	61.3446597206357	94.4981034568341
AGAP010235-RA	56.43703600008	124.760603616609	134.208849244053	106.683004125281	137.056814713581	113.779635719384	163.255016961661	110.692582020038	195.722406587396	64.849900750517	121.07925385926	156.65681107498	156.729125627825	214.036363050604	151.575109554668	55.9318956276385	146.773650049976
AGAP010235-RB	897.348872401273	832.831748703855	607.644973877983	956.381754628986	626.227072105956	860.174046038545	1467.85041799157	1334.00839655031	986.475879630224	791.749534536163	642.194866057449	1074.6457676927	1052.45430290778	1022.87667704256	969.308343903735	1014.89326743699	822.334559869046
AGAP010236-RA	264.313451933708	200.273600542451	248.656886329473	358.956931527415	217.285194058117	315.852268757011	234.04701546716	237.663484925376	241.15796525947	165.512433258782	237.410301684824	248.455706736752	233.271256748391	151.99683752869	327.286383051161	245.378638882543	306.616186748238
AGAP010237-RA	47.0308633334	0	0	22.5916949912359	0	34.5890092586928	47.6762438914585	0	22.717779336037	58.0745379855376	0	82.8185689122505	20.9579644734882	15.5098813804786	95.5792092096312	84.7999707902906	63.3338352955377
AGAP010238-RA	1292.40812440183	1400.82081253736	1074.4941611257	1054.27909959101	1114.28304645188	1612.94011595799	1687.45008682496	1853.28683279137	1280.05948951132	1333.77855573451	1239.28177479478	1630.42821207973	1578.22584643833	1276.46323761339	1888.41346680847	1650.89304836417	1481.81068612099
AGAP010239-RA	381.890610267208	247.332424713628	389.452672959737	338.875424868538	228.428024522635	267.609703211992	297.615340655771	226.268660305666	385.328487968936	312.634596155477	229.100941125855	403.116889645171	300.701229402222	352.849801405887	469.207027029099	111.863791255277	340.79635182837
AGAP010239-RB	5.643703600008	22.9822164556911	30.4645854112268	11.2958474956179	25.6285100683932	55.5244622310595	0	13.8365727525047	12.2326504117123	31.9409958920457	0	18.9584675823224	22.780396166835	5.4284584831675	12.5508052497496	14.4340375813261	14.0741856212306
AGAP010239-RC	25.396666200036	89.7400833031749	55.1656006095188	165.67242993573	112.54258769164	40.9606688589784	44.7867745647034	83.0194365150284	69.9008594954986	99.6946235418396	60.5396269296301	71.8426139961691	65.6075409604848	57.3865611077707	50.2032209989982	35.1829666044823	62.3285363225927
