id	M_ZT0	M_ZT0.1	M_ZT0.2	M_ZT4	M_ZT4.1	M_ZT4.2	M_ZT8	M_ZT8.1	M_ZT8.2	M_ZT12	M_ZT12.1	M_ZT12.2	M_ZT16	M_ZT16.1	M_ZT16.2	M_ZT20	M_ZT20.1	M_ZT20.2
AGAP004678-RA	169.542945473495	128.108627189835	129.321674945873	208.23382174966	240.527492167666	185.427419499916	98.6123696435042	114.610298053506	110.783445240423	116.149735930992	99.2366531348592	53.9719783873801	153.797950158444	107.231561104648	65.1782939557835	195.296852282723	209.836348632955	133.393878281781
AGAP004710-RA	1475.79427537156	1210.47521754175	1791.55823571513	2333.19299691432	2824.4799794546	1994.39355724571	1750.07253596243	1358.04107138004	1714.04146475983	1502.3921127334	1143.20624411358	1919.70919205309	1849.8239640604	1312.51430792089	1079.35254790777	1615.5015481931	2115.75924580171	2261.2562263215
AGAP004725-RA	1280.56300482632	1097.49753057119	1099.6460895079	1388.22547833107	1082.3737147545	1258.55714592703	988.499898113199	1008.75254397888	936.78481295302	717.673165102064	693.664205412666	632.847903444182	1120.77069756347	979.667542252062	912.496115380969	1305.7203342274	1183.99887907403	1333.01882503655
AGAP004726-RA	1340.93056874492	1403.14252300048	1429.95176882826	1529.48350945949	1656.20358892593	1460.76532737264	1738.19152757165	1616.36904477048	1616.55203294826	2062.36604287225	1996.64146107337	1597.99386990086	1826.0320159696	1772.32324193762	1680.7309401398	1746.44771351676	1339.47347935648	1643.04459731904
AGAP004736-RA	92.47797025827	105.916581534903	121.908330522225	129.080614651836	166.651191001883	112.431105036148	118.810083907836	107.333453732649	101.034502059266	60.4356349559633	56.5648922868697	94.1863936564084	114.711178294972	107.231561104648	84.2972601828133	125.708318710718	130.468196041215	153.632949469361
AGAP004739-RA	407.159952387106	336.915602215787	335.247908936118	337.314436401496	288.6329906012	335.615238913876	169.898419988206	211.028485304869	136.485204536202	116.149735930992	136.946581326106	133.34253483941	345.832959748546	325.126093269292	226.820462966126	395.831551178392	499.040849857649	408.461254876625
AGAP004743-RA	859.274473649759	669.796287039768	752.042606532372	1406.49160304595	1590.91755533757	1063.90030735699	1158.39831810141	1216.14260712332	1039.59185013613	983.02337483059	1086.64135182671	1101.66332355417	815.723934542025	694.002663469281	483.188419192208	773.704771112396	807.815580488525	941.116810222495
AGAP004747-RA	360.920967257971	322.793391344467	330.305679320352	434.733768214203	329.8662749728	269.331229228385	220.986756068576	241.955073668514	231.315833662004	208.691801957311	197.48093973837	178.848320538573	412.110529430085	404.048522242313	382.379324540596	363.656207698863	369.659888783444	407.541297095372
AGAP004752-RA	97.6156352726184	77.6721597922623	60.9541652611123	86.4596569837771	53.2596589799833	65.4449715882057	49.9002352412913	34.5650105240734	24.8154917338548	18.8861359237385	27.7862628777606	17.99065946246	73.924981567871	46.3240343972079	49.5355034063954	73.3298525812523	76.106447690709	80.0363269690685
AGAP004758-RA	833.586148578018	726.28513052505	877.245756798441	817.104645579076	707.838048379133	830.647716311842	753.255931975683	972.36832237459	811.821086721822	973.580306868721	1027.09935994579	1082.61439000568	1006.90923170031	1334.81847263066	978.543453256162	1099.94778871878	1068.75197257096	1214.34427125483
AGAP004762-RA	5.13766501434834	13.113481523369	9.06075429557075	20.7016080102001	17.1805351548333	26.0101810158254	19.0096134252538	18.1921108021439	10.6352107430806	3.77722718474771	5.95419918809155	6.34964451616236	5.94798702270226	7.72067239953464	6.95235135528357	11.9722208295922	3.26170490103038	17.4791978438195
AGAP004765-RA	250.461169449481	213.850621765709	235.57961168484	231.370913055178	211.32058240445	229.05740055872	162.769814953736	209.209274224655	175.480977260831	164.309382536525	146.870246639592	155.566290645978	248.965742521681	229.904467008365	278.094054211343	232.710042375198	240.278927709238	279.667165501113
AGAP004767-RA	129.726041612295	121.047521754175	104.610526867044	115.685456527589	123.6998531148	129.211866981842	102.176672160739	88.2317373903978	119.646120859657	96.3192932110665	89.3129878213733	71.9626378498401	74.7746939996856	78.9224289730208	97.33291897397	86.050337212694	90.2405022618406	56.1174246564733
AGAP004768-RA	163.12086420556	172.492718499699	168.859511872	152.217705957354	103.083210929	125.855714592703	97.4242688044259	102.785426032113	103.693304745036	90.6534524339449	86.3358882273275	97.3612159144895	171.641911226551	143.261365635809	112.106665603948	145.163177558805	156.561835249458	173.872020656942
AGAP004778-RA	128.441625358708	89.7769119676798	109.55275648281	86.4596569837771	106.519317959967	97.3284192850239	68.9098486665451	65.491598887718	52.2897861534798	48.1596466055333	49.6183265674296	71.9626378498401	117.260315590416	84.0695439060439	72.130645311067	98.7708218441357	138.078840810286	164.672442844405
AGAP004783-RA	240.185839420785	198.719681546437	256.995940019825	135.16932289013	197.576154280583	122.499562203565	219.798655229497	185.559530181868	142.689077469665	364.502423328154	285.801561028394	239.169943442116	250.66516738531	206.742449809761	290.260669083089	239.444416591844	145.689485579357	183.071598469478
AGAP004789-RA	231.194925645675	180.562553283311	201.807709310439	237.459621293472	243.963599198633	211.437600515742	158.017411597422	165.548208299509	153.324288212746	160.532155351778	162.748111141169	168.265579678303	211.578395521838	190.443252521855	172.070696043268	188.562478066077	216.359758435016	241.948896469713
AGAP004793-RA	77.064975215225	73.6372424004564	66.7200998128392	37.7499910774238	0	33.5615238913876	46.3359327240562	85.5029207700762	82.422883258875	258.740062155218	209.389338114553	337.589433442632	83.2718183178317	69.4860515958118	72.9996892304775	115.232625484825	54.3617483505064	82.7962003128294
AGAP004794-RA	888.816047482262	814.044583796827	1071.64012168523	680.717581041287	618.499265574	729.124106540395	230.491562781203	271.062450951944	247.268649776625	564.695464119782	579.542054307578	627.556533014047	488.5846482934	564.466937654866	495.355034063954	895.671770813867	1079.62432224106	976.995163691387
AGAP004797-RA	164.405280459147	187.623658718971	175.449151359688	267.903162484943	240.527492167666	192.978762375478	249.501176206457	191.017163422511	201.182736556609	169.03091651746	137.938947857454	158.741112904059	177.589898249253	160.418415412553	125.142324395104	205.024281706767	161.998010084509	212.510247469596
AGAP004798-RA	725.695183276702	731.328777264807	724.86034364566	869.467536428406	855.590650710699	860.853087814091	849.492099941031	868.67329080237	888.926364609157	764.88850491141	769.084061795159	661.421303766913	707.810455701569	699.149778402304	673.509037543096	715.340194568134	540.355778604034	660.529686940128
AGAP004801-RB	2306.8115914424	2352.3568394228	2700.92848501604	1451.54804400933	1742.1062647001	1525.37126086356	1728.68672085902	2280.38108904874	1712.26892963598	1731.85866420682	1750.53456129892	1204.31590989879	2549.13729544383	2744.27011179015	3183.30787680046	2957.13854490927	2418.01056663053	2748.83385038594
AGAP004802-RA	33.3948225932642	55.4801141373302	70.0149195566831	54.7983741446474	137.444281238667	88.0990002148924	10.6929075517053	36.3842216042878	25.7017592957782	37.7722718474771	48.625960036081	53.9719783873801	23.7919480908091	57.4761167520912	32.1546250181865	56.868048940563	116.334141470084	57.9573402189806
AGAP004819-RA	53.9454826506575	60.5237608770875	93.0786577635904	130.298356299495	75.5943546812666	110.753028841579	92.6718654481124	112.791086973292	46.9721807819395	46.2710330131594	44.6564939106866	40.2144152690283	32.2890724089551	42.8926244418591	86.0353480216342	25.4409692628834	55.4489833175165	30.3586067813708
AGAP004819-RC	1985.70752804563	1792.51205130974	2048.55417573495	2424.52362048873	2568.49000564758	2150.45464334066	1596.80752772132	1829.21674115557	1940.03969305029	1217.21146028495	1133.28257880009	1346.12463742642	1690.92773931107	1412.88304911484	1147.13797362179	1924.53449835695	1962.45911545328	2383.61061122823
AGAP004823-RA	608.813304200278	655.674076168448	570.003815684996	688.02403092724	592.72846284175	522.720734608361	697.415192539	596.701234310319	600.889406984056	930.142194244123	878.244380243504	709.04363763813	606.694676315631	625.374464362306	579.652294246768	666.703047447916	494.691909989608	498.617117439484
AGAP004824-RA	122.019544090773	120.038792406224	154.856527960664	177.790280558189	159.77897693995	133.407057468266	125.938688942307	128.254381155114	122.304923545427	89.709145637758	88.3206212900247	111.118779032841	118.959740454045	121.81505341488	111.237621684537	140.673594747708	126.119256173175	136.153751625542
AGAP004834-RA	75.780558961638	67.5848663127477	80.7230837241758	97.4193318127065	139.16233475415	121.66052410628	93.8599662871908	79.1356819893259	70.0151373919476	120.871269911927	99.2366531348592	132.284260753383	99.4163545223093	88.3588063502298	78.2139527469402	74.0781163831018	572.972827614338	114.074764875454
AGAP004838-RA	322.388479650358	299.592616341583	378.90427054205	606.435340534098	637.397854244316	464.827105895718	462.171226401484	509.379102460029	417.432021665915	345.616287404415	390.992413351345	438.125471615203	463.942987770777	287.380583760456	252.89178054844	364.404471500713	338.13007474015	457.219017283069
AGAP004839-RA	183.671524262953	134.161003277544	151.56170821682	226.499946464543	252.55386677605	170.324733748792	144.94830236756	100.056609411791	109.010910116577	144.4789398166	89.3129878213733	117.468423549004	199.682421476433	132.109283280926	110.368577765127	181.079840047582	202.225703863884	272.307503251083
AGAP004840-RA	69.3584776937025	79.6896184881652	104.610526867044	90.1128819267535	104.801264444483	67.9620858800598	36.8311260114293	47.2994880855741	60.2661942107903	39.6608854398509	40.6870277852923	52.913704301353	93.468367499607	73.7753140399977	73.8687331498879	97.2742942404367	95.6766770968913	95.6756092503807
AGAP004873-RA	554.86782154962	781.76524466238	898.662085133426	864.596569837771	926.030844845516	699.757773135431	850.680200780109	905.967117946765	915.514391466859	2057.64450889131	2280.45828903906	1415.97072710421	544.665668793165	633.952989250678	1046.32887897018	612.828053714751	470.772740715386	590.61289556485
AGAP004873-RB	249.176753195894	264.287089163282	200.160299438517	275.209612370896	201.01226131155	265.975076839246	336.232537459177	299.260222695267	413.886951418222	595.857588393951	462.442803608444	611.682421723641	331.387848407698	262.502861584178	146.868422380365	208.017336914165	298.989615927785	200.550796313298
AGAP004878-RA	188.809189277301	133.152273929592	132.616494689717	188.749955387119	176.959512094783	169.485695651507	140.195899011247	167.367419379724	155.983090898516	178.473984479329	239.160334055011	176.731772366519	147.849963135742	96.0794787497644	105.154314248664	151.897551775451	116.334141470084	119.594511562976
AGAP004883-RA	7.7064975215225	9.07856413156312	9.06075429557075	9.74193318127065	8.59026757741666	9.22941907013158	23.7620167815673	9.09605540107194	26.5880268577016	29.2735106817947	38.7022947225951	46.5640597851906	12.7456864772191	16.2991972879065	7.82139527469402	12.7204846314417	18.4829944391722	6.43970446877562
AGAP004886-RB	782.209498434534	567.914622896671	647.432079665328	769.612721320382	539.468803861766	675.425668314175	632.06964638969	590.333995529569	571.642577440585	667.624904904157	675.801607848391	593.691762261181	903.24431501893	800.376372085091	690.889915931305	881.454758578726	891.532672948305	860.160525472172
AGAP004890-RA	89.9091377510959	123.064980450078	84.8416084039807	21.919349657859	180.39561912575	142.636476538397	43.9597310458995	69.1300210481467	38.995772724629	91.5977592301319	96.2595535408134	64.5547192476507	59.4798702270226	42.0347719530219	15.642790549388	68.8402697701552	337.04283977314	168.35227396942
AGAP004890-RB	747.530259587683	600.193962031118	670.495817872236	655.145006440451	484.4910913663	564.672639472596	638.010150585082	629.447033754178	677.108417309468	745.058062191485	520.992428958011	741.850134304969	812.325084814766	730.032468000442	776.056220033529	817.104071619668	812.164520356566	785.643945190626
AGAP004892-RA	137.432539133818	161.396695672233	150.738003280859	103.508040051001	139.16233475415	110.753028841579	219.798655229497	190.107557882404	237.519706595468	458.933102946846	526.946628146102	380.978670969742	379.82145702113	408.337784686499	630.056841572574	465.420084750397	418.585462298899	356.94361912642
AGAP004892-RB	137.432539133818	161.396695672233	150.738003280859	103.508040051001	139.16233475415	110.753028841579	219.798655229497	190.107557882404	237.519706595468	458.933102946846	526.946628146102	380.978670969742	379.82145702113	408.337784686499	630.056841572574	465.420084750397	418.585462298899	356.94361912642
AGAP004903-RA	178.533859248605	187.623658718971	175.449151359688	144.911256071401	199.294207796067	130.889943176411	136.631596494012	151.904125197901	109.010910116577	109.539588357683	125.038182949923	161.91593516214	243.017755498978	253.924336695806	156.42790549388	223.730876753004	338.13007474015	283.346996626127
AGAP004915-RA	1137.99280067816	1138.8554338372	1159.77654983306	1125.19328243676	888.233667504883	1027.82166917374	1360.37546074473	1211.59457942278	1226.59430570197	1284.25724281422	1227.55739927821	1293.21093312507	1281.36634717643	1001.11385447299	1163.64980809059	1087.97556788919	955.679536001903	997.234234878968
AGAP004928-RA	1911.21138533758	1489.8932469243	1718.2484964146	2948.15252898203	2709.37039391721	2094.23909082258	2346.49915717977	2515.9689239365	2221.87277774193	2634.61596136153	2571.2216827242	2160.99568366726	2184.61066219536	1933.59950983901	1707.67130164153	2220.84696388935	2182.08057878933	2024.82707653931
AGAP004929-RA	454.683353769828	390.378257657214	436.563616059318	713.596605528075	810.921259308133	482.446905938696	509.695259964618	546.672929604424	428.953499970919	436.26973983836	445.572572575518	486.806079572448	537.867969338648	454.661819083707	306.772503551888	552.21868576494	552.315363241145	579.573402189806
AGAP004942-RB	1091.75381554902	1133.81178709744	926.668052956099	759.870788139111	831.537901493933	595.717049072129	874.442217561676	775.893525711437	955.396431753411	746.002368987672	789.923758953479	689.994704089643	562.509629861271	754.910190176721	797.78231801879	978.729052819163	670.823974645249	851.880905440889
AGAP004943-RA	33.3948225932642	0	32.1244925024781	110.814489936954	79.0304617122333	85.5818859230383	49.9002352412913	29.1073772834302	48.7447159057863	102.929440784375	133.96948173206	81.4871046240836	76.4741188633148	162.991972879065	94.7257872157386	47.8888833183688	66.3213329876178	68.9968335940245
AGAP004954-RA	7.7064975215225	23.2007750028835	29.6533776945952	13.3951581242471	10.3083210929	10.0684571674163	5.94050419539182	13.6440831016079	13.2940134288508	12.27598835043	15.8778645015775	14.8158372043788	11.8959740454045	17.1570497767436	11.2975709523358	24.6927054610339	88.0660323278204	30.3586067813708
AGAP004956-RA	55.2298989042446	40.3491739180583	58.4830504532294	40.1854743727414	32.6430167941833	50.3422858370813	42.7716302068211	33.6554049839662	33.6781673530887	11.3316815542431	18.8549640956232	24.3403039786224	13.5953989090337	32.5983945758129	40.845064212291	39.6579814980242	54.3617483505064	37.7182690314001
AGAP004957-RA	25.6883250717417	17.1483989151748	14.0029839113366	38.9677327250826	30.9249632787	12.5855714592703	11.8810083907836	21.8305329625727	20.3841539242379	10.3873747580562	1.98473306269718	2.11654817205412	3.39884972725844	6.86281991069746	9.55948311351491	23.1961778573349	16.3085245051519	20.2390711875805
AGAP004960-RA	734.686097051812	595.15031529136	658.963948768782	679.499839393628	695.811673770749	656.966830173912	561.971696884066	667.65046643868	540.623212773266	443.824194207855	528.931361208799	547.12770247599	785.983999428514	839.837586571602	706.532706480693	734.046789614372	700.179318754523	871.200018847216
AGAP004978-RA	0	5.04364673975729	1.64740987192195	2.43548329531766	3.43610703096666	7.5513428755622	0	0.909605540107194	0.886267561923387	0.944306796186926	0.992366531348592	7.40791860218942	0	2.57355746651155	0	7.48263801849513	28.2681091422633	7.35966225002928
AGAP004985-RA	147.707869162515	130.126085885738	165.564692128156	141.258031128424	116.827639052867	168.646657554223	125.938688942307	121.887142374364	94.8306291258024	94.4306796186927	111.145051511042	117.468423549004	198.832709044619	141.545660658135	125.142324395104	182.576367651281	150.038425447398	197.790922969537
AGAP004989-RB	914.504372554004	1050.08725121747	958.792545458578	443.257959747815	661.450603461083	461.470953506579	595.238520378261	509.379102460029	666.473206566387	641.184314610923	557.709990617909	480.456435056285	938.082524723329	965.941902430667	1148.0070175412	1273.54499074787	1173.12652940393	988.954614847685
AGAP004991-RA	688.447111922677	590.106668551603	584.006799596333	854.8546366565	735.326904626866	736.675449415957	540.585881780656	622.170189433321	558.348564011734	620.409565094811	565.648922868697	670.945770541156	854.810706405497	737.753140399977	572.699942891484	844.7898322881	800.204935719454	959.515965847568
AGAP005005-RA	3509.02520479991	3748.43825698762	3712.43814637612	2927.45092097183	3298.662749728	2496.97737751923	3553.60960968339	4766.3330301617	4076.83078484758	8360.89237343905	10156.8714483528	6550.7165925075	7834.3486213307	8931.96011377274	8001.28736601198	6952.86724678567	6403.81395568965	6391.86666415043
AGAP005007-RA	143.854620401753	137.187191321398	114.494986098576	102.290298403342	159.77897693995	106.557838355156	83.1670587354855	104.604637112327	87.7404886304153	92.5420660263188	77.4045894451902	92.0698454843542	141.90197611304	106.373708615811	106.023358168074	160.128453595796	129.380961074205	130.63400493802
AGAP005018-RA	260.736499478178	222.929185897272	238.050726492722	389.677327250826	333.302382003766	328.063896038313	337.420638298255	275.61047865248	283.605619815484	237.021005842919	172.671776454655	265.626795592792	220.925232271798	201.595334876738	169.463564285037	251.416637421436	196.789529028833	217.110036375864
AGAP005029-RB	2324.79341899262	2166.75063939973	2293.19454171536	2630.32195894308	2278.1389615309	2389.58050106679	2029.27623314585	2186.69171841769	1994.10201432762	1692.19777876697	1493.51162967963	1401.15488989983	1425.81746058491	1237.02328890322	1484.32701435304	1843.7220077572	1415.57992704719	1623.72548391271
AGAP005032-RB	7864.48072071372	6407.44881818766	6415.01404126409	8526.62701690714	7080.09853730681	6678.74325438613	6855.34184148216	6963.03040952057	6633.71270099655	3640.3026993006	3721.37449255722	2809.71769840184	2931.5078897604	2794.88340863154	2730.53599478762	5485.52193135878	2997.50680404692	4005.49617957844
AGAP005033-RA	71.9273102008767	109.951498926709	131.792789753756	53.5806324969886	115.109585537383	77.1915049501914	74.850352861937	79.1356819893259	106.352107430806	52.8811805864679	68.4732906630528	58.2050747314883	105.364341545012	108.089413593485	166.856432526806	119.722208295922	175.044829688631	98.4354825941417
AGAP005038-RA	91.193554004683	110.96022827466	181.215085911415	157.088672547989	178.677565610267	163.612428970514	64.1574453102317	60.0339656470748	93.0580940019556	33.0507378665424	50.6106930987782	57.1468006454612	90.9192302041632	56.618264263254	100.809094651612	38.9097176961747	107.636261734003	103.955229281664
AGAP005055-RB	1184.23178580729	1005.7031599076	1047.75267854236	1126.41102408442	826.383740947483	964.054773780108	1089.48846943486	1106.08033677035	1090.99536872769	1614.76462147964	1442.90093658085	1364.11529688888	1119.92098513166	1174.4000572181	946.388828237976	1423.19775111777	1526.47789368222	1215.26422903609
AGAP005056-RA	700.006858204961	609.272526162681	588.125324276138	426.209576680591	408.896736685033	376.728105680825	302.965713964983	263.785606631086	237.519706595468	137.868792243291	116.106884167785	105.827408602706	249.815454953495	232.478024474876	167.725476446216	484.874943598484	594.71752695454	386.382268126537
AGAP005058-RA	42.3857363683738	65.5674076168448	90.6075429557075	17.0483830672236	27.4888562477333	23.4930667239713	19.0096134252538	20.9209274224655	11.521478305004	36.8279650512901	64.5038245376585	24.3403039786224	56.9307329315788	123.530758392554	145.999378460955	77.8194353923493	94.5894421298811	57.9573402189806
AGAP005062-RA	960.743357683139	1074.2967555683	1032.1022847591	870.685278076065	824.665687431999	890.219421219055	1058.59784761882	1152.47021931581	1078.58762286076	1023.62856706663	1067.78638773108	982.078351833112	1043.44686626834	1241.3125513474	1352.23233860265	929.343641897095	1080.71155720807	929.157359066197
AGAP005071-RA	705.144523219309	765.625575095157	648.255784601289	761.08852978677	675.195031584949	735.836411318672	834.046789033012	943.26094509116	826.001367712597	1068.9552932836	1228.54976580956	1166.21804280182	809.775947519323	791.797847196719	747.377770692984	732.550262010673	687.132499150401	669.729264752665
AGAP005071-RB	196.515686798824	139.204650017301	146.619478601054	175.354797262872	245.681652714116	144.314552732967	283.956100539729	408.41288750813	224.225693166617	373.945491290023	390.000046819997	393.677960002066	229.422356589944	224.757352075342	318.939118423634	169.10761921799	207.661878698934	170.192189531927
AGAP005076-RA	177.249442995018	142.230838061156	245.464070916371	221.628979873907	199.294207796067	253.389505379976	375.439865148763	402.955254267487	399.706670427448	331.451685461611	271.908429589514	235.995121184034	135.104276658523	138.114250702786	191.189662270298	130.946165323665	106.549026766993	127.874131594259
AGAP005079-RD	6283.36431254801	3912.86114070371	5997.39563873188	3329.30566469925	4040.8618684168	3354.47431294419	21909.7675734441	23396.8737026372	24501.753016934	37685.3956222279	34906.4927401867	31842.4089744682	21354.1231239329	22956.132601283	24791.2158890218	18913.1158555483	11100.6690131734	17059.6970955679
AGAP005088-RA	1826.43991260083	1928.69051328319	1911.81915636543	3544.84593633486	3154.3462544274	3075.07462654839	3629.6480633844	3889.47328949836	3804.7466433371	8426.04954237595	10332.5203244015	7454.48266197461	3548.39911525781	4094.52992921987	4154.89897870134	3056.65763055526	2681.12142864698	2625.55950769795
AGAP005091-RA	5740.05623728068	4758.17633428703	4611.10023150955	5135.21652817729	4406.80726721475	3691.76762805263	5323.87985991015	5774.17596860047	5969.01202955401	5978.40632665943	6930.68785493856	5822.62402132088	4401.51039679968	5749.3273801868	5846.05844587407	6668.52700208286	5261.13000536201	6269.5122792437
AGAP005091-RB	8030.17041742645	7067.15781174792	6877.93621527416	7317.40956078192	6061.29280262519	6270.13170100848	7291.37484942392	9392.58680714689	7905.50665235661	8995.46654047666	11598.7800184023	8703.24608348654	7407.79298055976	9849.86227682853	9582.94729933899	7598.6189077818	6909.37821534936	8054.2303748758
AGAP005091-RD	1158.54346073555	1068.24437948059	1116.12018822712	1217.74164765883	965.546075701633	1160.38968854473	1306.9109229862	1229.78669022493	1421.57316932511	2170.01701763756	1653.28264122675	2190.62735807601	1778.44811978798	1182.97858210647	1564.2790549388	1432.92518054182	1302.50749047813	1148.10731100457
AGAP005095-RA	4390.13475476065	2859.74770144238	2781.65156874022	3022.43476948922	3736.76639617625	5087.92702193435	2847.87771127084	2101.18879764762	3350.97765163233	2975.51071478501	2085.95444889474	4557.98648851855	3131.19031123683	4287.54673920824	3019.05857603189	3346.98398567287	25954.4731324658	4913.4945096758
