id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AGAP012873-RA	87.0164875976124	-0.572663601690203	0.220021542016096	628.828509472094	1.19209686861467e-133	8.08042994109314e-131
AGAP001856-RA	447.653280425983	-3.97635935565528	0.275051372252877	612.354938465474	4.3277701839547e-130	2.77911179023322e-127
AGAP001235-RA	417.713799095861	0.75515152179112	0.182718344535702	602.622916158443	5.484586800977e-128	3.34587217793602e-125
AGAP011099-RA	3824.11823974625	2.90832285784767	0.29198480503448	584.541308100962	4.42319745357574e-124	2.56987772052751e-121
AGAP013043-RA	9205.91783994783	0.28700702168817	0.101729495727559	570.258434468197	5.38472369285538e-121	2.98631880802402e-118
AGAP012216-RA	641.017286925014	-2.95663008442913	0.180694562187891	524.008954483962	5.2385629158185e-111	2.7789437450392e-108
AGAP007302-RA	258.165202572554	4.89848406449952	0.309499349089193	507.519422516624	1.90160407524141e-107	9.6672797175085e-105
AGAP005645-RA	1204.06095657601	1.37770294214518	0.24938208985915	501.685107040344	3.45559801269795e-106	1.68647005411711e-103
AGAP006608-RA	1690.83374082777	-0.807376327615291	0.168237850418211	493.346141165371	2.1798732706244e-104	1.02294745288032e-101
AGAP007636-RA	1901.40762764886	-0.905539763490829	0.223909185076535	488.751210739091	2.13863492033101e-103	9.66425357887359e-101
AGAP008224-RA	227.419832964199	-0.666844021923754	0.163775835605728	485.729678513246	9.59910581548747e-103	4.18281035909867e-100
AGAP003583-RA	266.506761915887	-0.397006884390319	0.219120291133266	482.686181853184	4.355518860583e-102	1.83247191786114e-99
AGAP006508-RB	902.073179907317	-0.267020805863395	0.202691850978848	478.77694801037	3.03839185941439e-101	1.23571396922383e-98
AGAP002145-RA	6198.85494151082	1.65314471602641	0.119268808283402	474.622174186352	2.3943487968574e-100	9.42369344208294e-98
AGAP003502-RA	2824.80547907565	-2.27127869053899	0.191072893782259	462.425494016707	1.02512241292521e-97	3.90859955003138e-95
AGAP004261-RB	1060.76592689122	-3.38116417639732	0.25415952084847	448.232438999773	1.18178848926219e-94	4.36939435075395e-92
AGAP005088-RA	4063.29463970063	0.998573660610499	0.115314717317781	448.04294544788	1.29841500031404e-94	4.65940041730342e-92
AGAP001890-RA	731.988264646154	3.54013843621388	0.281130551243998	442.079612063898	2.5098358416421e-93	8.74928774396436e-91
AGAP013137-RA	230.816092887996	3.74681838370788	0.291699960201195	426.136498209045	6.88384176998152e-90	2.3330487065429e-87
AGAP002377-RA	2282.08757477574	-1.39912284005247	0.250193947788503	425.235611550552	1.07667278558243e-89	3.55040125861926e-87
AGAP006101-RA	1846.23431674284	0.459939345900885	0.12887109966982	417.732319532172	4.46540107778417e-88	1.43374627763275e-85
AGAP012577-RA	5608.96844862421	-2.49274179437897	0.19528680198355	412.641076297214	5.59061844746578e-87	1.74900347891102e-84
AGAP011812-RA	232.115589093552	1.13046968382092	0.277806093159977	404.268475595381	3.56663243499034e-85	1.08791205848293e-82
AGAP007552-RA	110.085332839108	2.87362462683185	0.311359581663988	402.447162996978	8.80692705414711e-85	2.62081260945485e-82
AGAP001889-RA	1957.02276993201	2.94553074769782	0.212098970548829	401.005774067283	1.80091107811939e-84	5.23164668193682e-82
AGAP006883-RA	181.323660545622	2.01280706477447	0.228020967576769	400.474349939978	2.34439060216822e-84	6.65207203187313e-82
AGAP005079-RD	17629.7726748038	2.10807645517476	0.186521986788768	399.985267492053	2.98841411794206e-84	8.28673651204797e-82
AGAP010133-RA	2936.2220977769	-0.132149927576586	0.13050058612953	399.355387503677	4.08503643164726e-84	1.10758954450063e-81
AGAP001449-RA	324.074111095452	-1.06793125020102	0.264541033204439	392.501615494823	1.22533063257671e-82	3.2500563147975e-80
AGAP001308-RA	1530.07798396137	0.571184172147956	0.120892414444264	386.076375020481	2.97015627277939e-81	7.71039929450667e-79
AGAP004175-RA	456.106149218941	-0.628753517370188	0.139760405261878	384.68313749116	5.92889910573104e-81	1.50705204143801e-78
AGAP008918-RA	2709.59094958127	1.46569600823647	0.131487632248665	378.70036068328	1.15334637875717e-79	2.87183248310536e-77
AGAP000213-RA	1021.90220881915	1.13328208853271	0.201772316443453	378.566178945091	1.23272812887647e-79	3.00810318008437e-77
AGAP004297-RA	4413.33768368393	-1.45310626276035	0.164139140060664	375.890261661252	4.64877675197432e-79	1.11215147354586e-76
AGAP012561-RA	337.797959637309	-2.27138849334596	0.21322263648086	362.544037374567	3.48346345920795e-76	8.17341108957618e-74
AGAP000144-RA	301.282431474164	1.65833430953658	0.170315844259429	358.233711113986	2.95282943614245e-75	6.7976362170517e-73
AGAP001369-RA	774.836512830624	0.725108523416034	0.109980667258059	352.480161797104	5.11820008685486e-74	1.15642887517993e-71
AGAP002376-RA	785.939408448806	-0.545026413584697	0.215003816253511	352.161068443639	5.995436897464e-74	1.3300059197447e-71
AGAP007538-RA	1423.41886781954	0.196089270376407	0.128188895335399	343.774134499573	3.83184719632599e-72	8.34863707899524e-70
AGAP008614-RA	1582.87159175232	-0.271484168080697	0.11980904627424	334.094628359546	4.64290881645574e-70	9.93826850343447e-68
AGAP001872-RA	1486.15722351409	0.101302624632288	0.0841874102107099	328.496290752147	7.43894664305476e-69	1.56487220675709e-66
AGAP004251-RB	1051.50264730637	1.186082727877	0.176780201733978	327.870443261875	1.01432643401239e-68	2.09759268159071e-66
AGAP012113-RA	11217.4284643507	-0.879618858428299	0.111075303572722	324.722861576575	4.82414905451438e-68	9.80990710235499e-66
AGAP008335-RA	1210.69921277739	-0.884111985659081	0.103113138843888	324.589958487824	5.15246697783994e-68	1.03057786223975e-65
AGAP028649-RA	345.945400987925	0.974815917585219	0.221198816312131	323.43374307188	9.13637419895923e-68	1.79795002583067e-65
AGAP007685-RA	363.310527632477	-0.498497105348212	0.149151388255967	318.374608008828	1.11981054819016e-66	2.16869976166162e-64
AGAP009510-RA	3501.62925277689	0.725448709879266	0.0838431236532926	315.548150141591	4.54076936448433e-66	8.65655109626145e-64
AGAP012008-RA	382.724098275194	1.88553948529463	0.229747036113694	313.987982610134	9.83347574633182e-66	1.84581903970761e-63
AGAP011182-RA	174.323929373566	-0.767385861000016	0.17181207347844	288.529882366208	2.92512770658049e-60	5.40749744666493e-58
AGAP005234-RA	2807.62602733922	-0.233311757053092	0.123754221042135	287.301934184825	5.37070440250748e-60	9.78029319626773e-58
AGAP006543-RA	333.855645615068	1.19202934164956	0.158257431684788	285.868911576815	1.09137342810931e-59	1.95821282299437e-57
AGAP000844-RA	3315.05920068671	0.627717321655053	0.104926833762424	283.871026943647	2.93272732417948e-59	5.18582696845128e-57
AGAP007901-RG	4947.27957318535	1.65821030795974	0.143990842547784	283.467197207584	3.58130513038388e-59	6.2422148422591e-57
AGAP008533-RA	1850.39437734217	0.284140516798034	0.137034311783693	277.844191664785	5.782317266875e-58	9.93662717931576e-56
AGAP006370-RA	266.183013826412	0.440287461853481	0.328227883098467	276.66423955464	1.03650821094848e-57	1.75644953913644e-55
AGAP006757-RA	183.594823307377	0.31307711107978	0.284333831727554	276.265768097465	1.26231447704369e-57	2.10979437457672e-55
AGAP004794-RA	656.897572101651	-1.88861339498052	0.131491388297487	274.701353233328	2.73654931735774e-57	4.51197813798403e-55
AGAP012900-RA	755.872180627185	-2.18725583106895	0.21251138560223	273.78949840744	4.29595533958264e-57	6.98866014643304e-55
AGAP012910-RA	550.707311348504	-0.849998494476075	0.231851686413888	269.462598452135	3.65033594158473e-56	5.8602301083257e-54
AGAP011563-RA	2440.65620042357	0.663664955704826	0.173050620822394	267.892753287959	7.93308881168096e-56	1.25703398170545e-53
AGAP012395-RA	942.095203824513	2.33580849827807	0.249412324616062	266.582176710397	1.51655944981268e-55	2.37224895476469e-53
AGAP008359-RA	271.962236578739	3.05924173778537	0.345587032202171	264.305741871399	4.67343439317206e-55	7.21779405456864e-53
AGAP029365-RA	2370.49044283914	-0.926749763884184	0.161414539926923	263.688287178936	6.34165473606297e-55	9.67181617933804e-53
AGAP002905-RA	1665.39666641311	-3.48994735126532	0.397375226746336	261.846771434967	1.57598416067524e-54	2.37389910424675e-52
AGAP002194-RB	732.829925757873	0.652136866024247	0.137707977177466	259.580180239997	4.83187410900235e-54	7.18947512243142e-52
AGAP008132-RA	522.813566860906	-0.447151854771133	0.136453225446653	257.222409779512	1.54953252814812e-53	2.27781281637774e-51
AGAP028526-RA	185.344272416153	2.01705228599758	0.184078377968486	256.340318213605	2.39620507290214e-53	3.48048786839036e-51
AGAP029911-RB	3154.80546857843	-0.0763644750836013	0.167534667155487	255.734103802036	3.2331910210412e-53	4.64096042914397e-51
AGAP012010-RB	523.112201114824	1.11742250575856	0.191760027879609	251.370626347748	2.79270689801084e-52	3.96207172821281e-50
AGAP006598-RA	481.363627779398	1.05827138272827	0.181829195379289	249.438092588982	7.25574648509789e-52	1.01755589499631e-49
AGAP012975-RA	755.232005450974	-0.710357303727916	0.102728762424638	249.163812424247	8.30864671880317e-52	1.15197498427406e-49
AGAP006032-RA	3391.62670360905	-1.28439045891993	0.139836399739156	243.885997013779	1.12657183511872e-50	1.5444160629532e-48
AGAP029405-RA	1155.62608596194	-5.869062744314	0.739291591918443	242.005034411866	2.85234714478255e-50	3.86683194594355e-48
AGAP006376-RA	1137.60630931555	-2.23526453673049	0.277668463069045	241.244034687108	4.15352239341719e-50	5.56891502440473e-48
AGAP006001-RA	116.369033151542	-6.33211910399977	0.635841753356549	238.375969150936	1.71191663572258e-49	2.27033639917948e-47
AGAP004163-RB	516.702609730119	3.02105875442924	0.274765260900716	237.20219094327	3.05616346362146e-49	4.00948929243499e-47
AGAP004410-RA	1834.78491999495	0.797815287135324	0.12439487273704	234.336093295383	1.25802537516306e-48	1.6328901704643e-46
AGAP010645-RA	1013.33785675346	-2.26220725269027	0.267883137308154	232.400524551612	3.27066299039998e-48	4.20056412061792e-46
AGAP003977-RA	577.594843122646	-0.0881172164561395	0.230629418583141	232.164751482972	3.67432616784432e-48	4.66983891394465e-46
AGAP000818-RA	1100.35718551598	-0.221744902335397	0.146427537335594	231.856241523393	4.27869164460128e-48	5.38188832533816e-46
AGAP006448-RB	765.740706788288	1.65485958414317	0.164594024780753	230.815302967831	7.15223650639145e-48	8.90453445045736e-46
AGAP010808-RA	254.005202162752	1.57726664559736	0.267869531341539	229.404343200582	1.43505322220462e-47	1.768594380214e-45
AGAP004272-RA	1071.13498280848	-1.10925041392303	0.184314747791896	228.563055808933	2.17359513350646e-47	2.65200342239123e-45
AGAP009182-RA	2238.12039216677	1.55095232492854	0.19327890412856	226.411481081824	6.28463001564143e-47	7.59195750701396e-45
AGAP003484-RB	516.952940619156	-0.511543726148372	0.275395837308512	224.71669886031	1.45025895045238e-46	1.73476563279113e-44
AGAP001570-RA	492.143698311784	-0.683583387170709	0.0887126674085665	224.264619869382	1.81264610404443e-46	2.14719370052875e-44
AGAP009730-RA	4550.00626602085	-1.37020873721882	0.180585994545807	223.244624741444	2.99818856118841e-46	3.51739409952499e-44
AGAP000348-RA	1510.68308640773	-0.380635914087169	0.1797934780111	222.98977936975	3.3998556034038e-46	3.95063221115522e-44
AGAP029586-RA	909.438673970993	1.70681921144145	0.176226299001452	222.306954865106	4.76161121329836e-46	5.48079418994842e-44
AGAP011315-RA	338.841052483747	-0.907929732181179	0.168397760995762	221.174483989853	8.32472103619086e-46	9.49251601519296e-44
AGAP008432-RA	1828.70160308132	-1.30612571199295	0.145079077045705	219.498788250455	1.90253570700627e-45	2.14933686677625e-43
AGAP007737-RA	1432.47186823952	0.992116281965145	0.130238120484227	218.689345926481	2.83606447706039e-45	3.17457088849668e-43
AGAP010782-RA	876.645499971095	0.871440139263233	0.224552140590876	217.006541017847	6.50348774622007e-45	7.21355036287556e-43
AGAP003636-RA	547.040896348437	2.75701937477532	0.221552556604603	215.73955869326	1.2147546739784e-44	1.3352452051541e-42
AGAP002619-RA	2924.05292158266	0.616185712471673	0.0848849542392237	214.487337148071	2.25241251270024e-44	2.45372188102282e-42
AGAP007599-RA	1783.4662354262	-0.548597846813069	0.0882774978173433	214.341031600107	2.42090302271951e-44	2.61393254692042e-42
AGAP008432-RB	2683.94026975334	-1.54907664590926	0.159216778764551	213.133173491142	4.39150453559875e-44	4.70006551217897e-42
AGAP005610-RA	60.4800463143957	0.797675480355428	0.544520574341815	211.803630857237	8.45827038153837e-44	8.97385712392606e-42
AGAP011319-RA	4895.94644714959	-0.726839950149884	0.125573258536391	207.090057542426	8.63573108208729e-43	9.08315128728853e-41
AGAP009823-RA	2075.8638963103	0.232954974135964	0.0757026193867207	206.452812578058	1.18218855958473e-42	1.23281047995669e-40
AGAP001235-RB	1206.90878459025	5.83519402773377	0.699333724199434	205.39870380099	1.98738100537764e-42	2.05491827513666e-40
AGAP029101-RA	1877.80264191022	-0.696839551792313	0.134486392933676	204.744486652188	2.74337090026227e-42	2.81276204656302e-40
AGAP009275-RA	453.485461818038	-1.70355077138257	0.206452415422825	204.52124405265	3.06236722779645e-42	3.11366187886204e-40
AGAP007781-RA	2329.64778521131	0.169054557722355	0.0839217052139184	204.419995453007	3.21902007355215e-42	3.24588957995122e-40
AGAP002021-RA	1531.30499940833	1.1223416752809	0.113239021720537	203.541632803513	4.9622643717326e-42	4.96267111471389e-40
AGAP029524-RA	328.27582326397	0.574095379527017	0.146852184363965	203.054563722034	6.30812272931129e-42	6.25735003417293e-40
AGAP011859-RA	449.868637147762	2.15762370354179	0.21107494805638	201.782960843781	1.18024733019121e-41	1.16130626416637e-39
AGAP011054-RA	948.478413895965	-0.620082760019496	0.148472265758041	200.451262304256	2.27445227210341e-41	2.22004737375469e-39
AGAP010563-RA	159.198936628461	-0.313834223730863	0.247499824247608	200.393711044501	2.33985379258897e-41	2.26575842249032e-39
AGAP029774-RA	773.294336782795	-1.0437291793663	0.181256273139424	198.445951051955	6.10717198238912e-41	5.86721302024643e-39
AGAP029804-RC	2681.77754187831	-0.930258124654504	0.170573980168754	197.730444990849	8.68722170849262e-41	8.28068688010301e-39
AGAP009284-RA	2725.50777821591	1.15092703001392	0.133693958589724	197.416704090368	1.01387595660118e-40	9.5893802685977e-39
AGAP006901-RC	154.347870023264	1.29586072661773	0.259298494700765	197.310710047609	1.06820549779529e-40	1.00255194450771e-38
AGAP005056-RA	354.961496358317	-1.2395916186654	0.185753141771721	194.616288833131	4.02600842161746e-40	3.74971975207287e-38
AGAP003839-RA	477.418136140507	-0.324280857369514	0.139390633023879	194.500532555175	4.26213509337487e-40	3.93956896017173e-38
AGAP005752-RA	1388.49986088305	0.405357411168857	0.271828131649524	193.323001050639	7.61043737238766e-40	6.9815749158272e-38
AGAP003629-RA	195.170178225936	1.1039919171173	0.222534181696089	193.055356755526	8.68229670824516e-40	7.90542553263427e-38
AGAP007847-RB	2175.5902500262	0.482417576253199	0.242978405130443	192.859501951051	9.56113714304528e-40	8.64114328017003e-38
AGAP006721-RB	1400.27992414269	-2.32201001142571	0.249738477956275	192.831573126591	9.69350510156445e-40	8.69635704001381e-38
AGAP007480-RA	326.920351517902	-0.739355106181639	0.140171277883331	192.312737966371	1.25143258550011e-39	1.11450576464868e-37
AGAP005159-RA	797.189770250113	0.961499899865844	0.172060458937164	191.689327937221	1.70092815189588e-39	1.50384234646969e-37
AGAP001143-RA	2689.78133830045	-0.730961665273543	0.131242578456708	191.527197590642	1.84224178618831e-39	1.61706417505637e-37
AGAP010805-RC	785.19461605959	2.09431139520837	0.238157107873748	190.353416230078	3.28297116879296e-39	2.86110937360306e-37
AGAP009708-RA	621.79118506307	-0.438070847894328	0.329925229356193	189.441050761824	5.14384209820986e-39	4.451065066685e-37
AGAP005552-RA	256.594535739924	0.97316391659153	0.128006990081719	189.168172075946	5.88319590220629e-39	5.05499107062105e-37
AGAP002278-RA	1356.65871891541	-0.948759199082754	0.133136726304266	189.068828704382	6.17798498115282e-39	5.27116047238081e-37
AGAP009197-RA	60.3629633895523	-0.275155171188061	0.236337356408008	188.405364780169	8.56348106674606e-39	7.25576614551171e-37
AGAP029902-RA	756.909260870613	0.47122073527277	0.123196818332094	187.606888989532	1.26852697059967e-38	1.06739983229562e-36
AGAP011105-RA	1407.17892032578	-0.520691317503609	0.0960644097176889	187.567066582442	1.2936303753923e-38	1.0810674116549e-36
AGAP002721-RA	228.317101424456	1.35536985007799	0.237989269710211	187.229840752839	1.52713710230851e-38	1.26752379491607e-36
AGAP005609-RA	1208.30398582132	0.853458939210039	0.109019922058675	184.954070812946	4.67922133668452e-38	3.85751213033026e-36
AGAP004115-RA	359.810862340579	-0.564350455813617	0.165732883509922	183.584222892849	9.17998030938535e-38	7.51711005065844e-36
AGAP005005-RA	5648.57724795089	0.176580415784589	0.149311282342916	182.64261206095	1.45880236980091e-37	1.18658984759606e-35
AGAP028141-RA	182.172478254777	2.10951637862725	0.34511774974683	181.237925421245	2.91102360543537e-37	2.35214562979583e-35
AGAP028496-RA	681.187252417273	0.0975788050020957	0.144409835191467	177.88009140267	1.51754803652151e-36	1.21813181536835e-34
AGAP000117-RA	202.805277992075	-0.472108268718858	0.199930736365361	176.531672533369	2.94473656386594e-36	2.34828305985152e-34
AGAP007674-RB	653.728267508771	0.913085067043779	0.151376814452678	176.009066755053	3.80731882232814e-36	3.0164348669627e-34
AGAP006467-RA	2375.58981201562	-0.277860476317943	0.257342491821106	175.318654676237	5.34575363418311e-36	4.2079703284302e-34
AGAP000137-RA	1968.58939676162	-0.351122095616455	0.146817702085756	175.106824445161	5.93237563045022e-36	4.63980224789251e-34
AGAP000377-RA	174.162205084728	-2.09518642076976	0.278140736711941	174.456951609101	8.16492316308064e-36	6.34523742119407e-34
AGAP002900-RA	1370.23660249797	0.0181628279130386	0.227309415851591	173.065927163111	1.61753556534747e-35	1.2490855337218e-33
AGAP007064-RA	266.226842750954	-1.10939047216329	0.197871406833931	172.68670301572	1.94889632912826e-35	1.49550214538955e-33
AGAP004655-RA	1221.44014727032	-0.737697425511952	0.133789445543535	172.091918492559	2.61049487937753e-35	1.99066550145533e-33
AGAP002875-RA	295.447303619995	0.878861405490066	0.10400902467639	170.95272068169	4.56898750213217e-35	3.46249792009407e-33
AGAP012988-RA	89.9288398597809	0.224291341393096	0.395889875511341	170.87497145474	4.74690023734697e-35	3.57511912320188e-33
AGAP011133-RA	1788.43932898485	-0.468649086372652	0.107553430201271	170.447859105098	5.85524414970765e-35	4.3828118939008e-33
AGAP009363-RA	181.649596092371	1.19764363142376	0.210085030068032	170.133953255541	6.83159294368124e-35	5.08245521377163e-33
AGAP001690-RB	2838.23345777798	1.1912763092781	0.192837834378965	168.611717185271	1.44306270434421e-34	1.06707927610326e-32
AGAP004551-RA	2420.46780335637	0.347173504494605	0.181499985991695	167.54564483709	2.43610963139373e-34	1.79054057907439e-32
AGAP013329-RA	152.411489788571	1.07724648285419	0.331144727039879	167.311810444494	2.73258894544864e-34	1.98454272163207e-32
AGAP010841-RA	2353.65082077428	0.267909980954043	0.132064585950323	167.32034768483	2.72115520790646e-34	1.98454272163207e-32
AGAP004170-RA	205.195659415812	1.04171054375931	0.229827897039216	167.062167746843	3.08903170886192e-34	2.23013466744522e-32
AGAP007181-RA	474.280272313759	0.314878105729326	0.196444469874062	166.666936405578	3.75077621244191e-34	2.69195415105905e-32
AGAP009790-RA	126.327021546474	1.68355939575288	0.239598903139327	165.380343835028	7.05526417163436e-34	5.03399287474332e-32
AGAP007848-RA	306.645714569841	0.355231735328245	0.227522184706629	165.1977115734	7.71720846478376e-34	5.47428258597829e-32
AGAP009935-RC	473.441873303095	-1.16658796730781	0.204887495809865	164.585816119272	1.04218147656017e-33	7.35009028642234e-32
AGAP008473-RA	845.725806708375	0.713744832035808	0.24054020248187	164.424473200281	1.1280992746566e-33	7.91030991384206e-32
AGAP029474-RB	649.538151457914	-0.231584882930481	0.175183591447036	163.633447623165	1.66346183638417e-33	1.15976559232704e-31
AGAP028149-RA	1962.4557574745	0.669986027305588	0.12311661063704	163.597130401754	1.69338685385521e-33	1.1739211934027e-31
AGAP008782-RA	266.914125091727	-3.05301309144918	0.367274461703498	163.051134666099	2.21394266342107e-33	1.52611945968365e-31
AGAP008764-RA	830.173383820358	1.12047303275904	0.198539283246738	162.65071890066	2.69484219810591e-33	1.84717807073541e-31
AGAP000506-RA	722.236444242647	-0.488124794116946	0.10513941788584	160.025540118781	9.77494266941095e-33	6.66279751449625e-31
AGAP012394-RA	895.134371128574	2.17856723635375	0.294609961620166	158.206664120362	2.38629612618653e-32	1.61751105753343e-30
AGAP004892-RA	304.246678497757	0.523887784232183	0.216696611125874	157.538920457904	3.31132912569242e-32	2.21986410233919e-30
AGAP004892-RB	304.246678497757	0.523887784232183	0.216696611125874	157.538920457904	3.31132912569242e-32	2.21986410233919e-30
AGAP011460-RA	1291.49101719188	-1.00867009628245	0.227780796490546	156.210491521256	6.35360779574045e-32	4.23608572217646e-30
AGAP001546-RA	1858.87782202206	0.545238831118813	0.208962171727889	155.276821090052	1.00440492321666e-31	6.66018721096003e-30
AGAP006546-RA	406.993365102284	0.0734934568580138	0.171377216956165	155.017349457336	1.14071419949285e-31	7.52316429622287e-30
AGAP000102-RA	1638.72064356017	-0.885788001853256	0.119238551297689	154.690092514903	1.33930886078045e-31	8.78543409160338e-30
AGAP002097-RA	973.138003453375	-1.26490472617934	0.183816947458712	153.061009005661	2.97730887066251e-31	1.94257462732371e-29
AGAP006592-RA	259.618223819387	-0.06668835597097	0.179933441634861	152.179951110902	4.58597241246419e-31	2.9762473087487e-29
AGAP002171-RA	275.838635228694	-1.01385518489666	0.158635328799625	151.947069397213	5.14063093416586e-31	3.31856285861152e-29
AGAP000858-RA	1189.77456468938	-0.759284959340054	0.112568007162881	151.724305088095	5.73384341289728e-31	3.68203281477683e-29
AGAP008375-RA	569.828890675946	0.496554154497248	0.109491443858849	151.142879716552	7.62486850497812e-31	4.87073406435801e-29
AGAP001496-RA	896.586681162399	1.02514877668411	0.112143322345483	150.738086613547	9.29839550901919e-31	5.90883977112204e-29
AGAP005322-RA	1190.95716773607	-0.398069440721552	0.126646895459317	149.995504866553	1.33808271931331e-30	8.45904003022888e-29
AGAP003477-RA	779.724667994467	-0.482178547484523	0.0884513918033469	149.666853774357	1.57194975977166e-30	9.88626753555362e-29
AGAP011355-RA	587.69333896432	0.432277655490185	0.137216019212863	149.260743768278	1.91812899828609e-30	1.20015855938916e-28
AGAP029820-RB	15965.3658296415	-0.174959731378129	0.124379288027437	148.811249304829	2.39081362179337e-30	1.48828147956637e-28
AGAP010894-RA	707.750986613322	0.704488159819761	0.115663398234772	147.835695873761	3.85617874593812e-30	2.38828613599954e-28
AGAP011936-RA	154.00752351504	0.305903820899168	0.317775621928997	147.732120596528	4.05693277654129e-30	2.49993115184749e-28
AGAP005641-RA	700.155033915317	0.852285438449438	0.133594845205208	147.647038572187	4.22963506991556e-30	2.59325515015275e-28
AGAP006369-RA	25.6821650373662	2.55895289010014	0.822423632925938	146.799448448903	6.40700225935408e-30	3.90859172831895e-28
AGAP007505-RA	806.232045067511	-0.231974551371924	0.106515863791851	146.002681424455	9.46614924204675e-30	5.74609387573196e-28
AGAP002711-RB	618.374506104318	-0.987897495688608	0.164136984291255	145.931743850867	9.80087755704004e-30	5.91982708284384e-28
AGAP028196-RA	752.345585804112	0.791291732372198	0.127353208825314	144.233888521531	2.25128372634423e-29	1.35309915000621e-27
AGAP029445-RA	528.624509906025	-2.03488029227745	0.228465234950506	143.89375744544	2.65932808124274e-29	1.59051283917856e-27
AGAP001690-RA	2240.51561016739	0.901699761381205	0.182438605458586	142.977678267163	4.16478913140012e-29	2.47876059474209e-27
AGAP004612-RA	568.717790734235	-0.0726891188376423	0.147028330690131	142.875837193215	4.37773830133103e-29	2.59285364148252e-27
AGAP000241-RA	388.972242241613	0.973928695903383	0.187219811152439	142.763055049642	4.62628993714909e-29	2.72682915570802e-27
AGAP000519-RA	3432.6170233084	0.409697047637411	0.149607322904977	142.650679796407	4.88797504730713e-29	2.86722036308627e-27
AGAP001512-RA	309.130010970827	0.756610059836749	0.205195768439788	141.382663909603	9.09368548756065e-29	5.30871084371902e-27
AGAP005553-RA	658.865248616542	1.02836773436352	0.177507255433977	140.950809907007	1.12344285972181e-28	6.52720301498371e-27
AGAP003060-RA	273.869477261041	0.407047411560609	0.20378554003095	140.520001808033	1.38718303397728e-28	8.02133658651981e-27
AGAP008640-RA	890.816023644831	1.09274927953135	0.148652980519644	139.682906821797	2.08963036988401e-28	1.20262170485636e-26
AGAP006115-RA	4027.13643369827	0.0279909376504668	0.149500323289301	138.878108241208	3.09826607128111e-28	1.77473917069018e-26
AGAP002783-RA	1049.27847425762	-1.22654292671538	0.155648365202238	138.724491652889	3.34014612442043e-28	1.90435153570344e-26
AGAP007920-RA	1011.91061488103	-1.32504239728187	0.210258664096077	138.627197432632	3.50301609955718e-28	1.98184335876739e-26
AGAP000988-RA	29.6525884055176	-1.05349425307168	0.512798392791938	138.62397170462	3.50854983602783e-28	1.98184335876739e-26
AGAP001752-RA	591.386967927214	-0.244703551634509	0.24134365982799	137.690516332084	5.53970567648653e-28	3.11474419165033e-26
AGAP000345-RA	157.44603780062	2.86746327495366	0.27700919234075	137.635880363331	5.68978589662758e-28	3.18445310664005e-26
AGAP002762-RA	842.747014215957	-0.722658010676285	0.0984426706057897	137.113345247827	7.34718343452961e-28	4.09328699016876e-26
AGAP003968-RA	3351.97142350257	0.628060916607497	0.120208150433889	135.776073694414	1.41323335173423e-27	7.8376636929588e-26
AGAP004032-RA	1003.4270018063	0.0394660763204066	0.12445476967769	135.561246795884	1.56980786892522e-27	8.66661801301205e-26
