CycID	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP
AGAP001536-RA	0.0265034793054751	0.0372538367193119	24	14	34.9135567869006	210.707799366006	65.5932753664787	0.311299703019256
AGAP001538-RA	0.000558293830352654	0.0026302037439377	20	18	23.6327113657613	98.0708165427504	20.2267778778267	0.206246655130169
AGAP001544-RA	0.000883854124400343	0.00353659496976724	20	12	5.95516591241137	8.26470871580914	9.90674919395489	1.1986809861798
AGAP001546-RA	2.73769181332207e-06	0.000117368759025422	24	6	1095.90478296844	1858.87782202206	1125.77563703847	0.605621103066298
AGAP001550-RA	0.113309279422725	0.126881025204327	20	16	232.457861460467	1193.10588884333	180.383571095206	0.151188232982472
AGAP001552-RA	0.0265034793054751	0.0372538367193119	20	12	4.71861404492887	15.1527966390069	10.270078636843	0.677767865662854
AGAP001557-RA	0.00464124344376445	0.0104020698840456	20	10	97.7885101921612	370.001747414991	115.165936259708	0.311257817197654
AGAP001564-RA	0.00969117950210387	0.0174464485217839	24	10	100.247378432889	190.30629159736	93.0874350691298	0.489145336645408
AGAP001566-RA	0.113309279422725	0.126881025204327	24	20	197.019208077651	961.670806155811	181.959343299293	0.189211674238775
AGAP001570-RA	2.73769181332207e-06	0.000117368759025422	24	2	103.129425881386	492.143698311784	119.086184813066	0.241974417678356
AGAP001587-RA	0.000883854124400343	0.00353659496976724	16	10	72.7414542757147	225.84759716493	69.5535671525401	0.307966823759241
AGAP001590-RA	1.12958936488348e-05	0.000262782766202739	24	8	72.779431253802	336.874227351446	76.3139160729535	0.226535335377077
AGAP001609-RA	0.00209444471261698	0.00623554422873369	20	18	48.1211413762303	216.929719026094	45.0564076152315	0.207700483905628
AGAP001611-RA	0.0265034793054751	0.0372538367193119	24	6	30.5503386377266	111.994320030141	9.46441253658985	0.084507969100957
AGAP001613-RA	0.00675387899915211	0.013521274767482	16	4	86.8986528790378	791.279789313078	85.0716103905623	0.107511415733762
AGAP001627-RA	0.0137221278371488	0.0225397403608559	24	16	92.0015852452161	1047.32462372386	154.509456213917	0.147527760461263
AGAP001635-RA	0.00464124344376445	0.0104020698840456	20	10	16.1301166433505	23.806394682762	14.471549552353	0.607884971462384
AGAP001638-RA	0.0361944506823709	0.0480192513252851	24	10	146.962344995283	324.503904644454	146.801558329133	0.452387648432082
AGAP001639-RA	0.000558293830352654	0.0026302037439377	24	16	157.75016721013	1499.28840758262	199.734499259678	0.1332195315121
AGAP001649-RA	3.9803800308002e-05	0.000538068489749162	24	2	24.6099562094674	66.6332299605594	30.4440305770682	0.456889611911177
AGAP001650-RA	0.00137277958969135	0.00473530063064799	20	14	79.2500790913916	712.21973563529	139.920761356532	0.196457293101721
AGAP001651-RA	0.00675387899915211	0.013521274767482	24	22	73.2040861559628	409.968854148811	86.1644623919151	0.210173191255741
AGAP001652-RA	0.0265034793054751	0.0372538367193119	24	0	80.2064790780392	728.825744782285	131.657991800949	0.18064399171338
AGAP001653-RA	0.0265034793054751	0.0372538367193119	24	2	283.234427648924	2726.80575339934	503.544199013532	0.184664491919087
AGAP001676-RA	0.0191856279224977	0.0290788229269775	24	10	79.3929980685243	214.587872348638	73.8214952845388	0.344015225448538
AGAP001683-RA	0.00675387899915211	0.013521274767482	16	12	342.962534801226	2919.42918279147	465.941524146394	0.159600214621707
AGAP001687-RA	0.000883854124400343	0.00353659496976724	20	12	20.4789238500736	27.3427160108421	31.2631047392394	1.1433796381765
AGAP001690-RA	7.11438421522455e-05	0.000741328716315586	20	12	809.89479284669	2418.07231802016	1316.83296460262	0.544579645029309
AGAP001690-RB	3.9803800308002e-05	0.000538068489749162	20	12	1326.38884000897	3095.62706427735	1908.93596764228	0.616655665558314
AGAP001694-RB	0.00969117950210387	0.0174464485217839	24	14	81.4491198214105	486.131440626861	103.446433272799	0.2127951920563
AGAP001696-RA	0.00137277958969135	0.00473530063064799	24	18	73.6191040855172	483.877075578068	58.2155218954305	0.120310559920374
AGAP001697-RA	0.00675387899915211	0.013521274767482	24	22	126.501489500009	566.935633143959	131.699294777791	0.232300259638732
AGAP001699-RA	7.11438421522455e-05	0.000741328716315586	24	6	259.109540949242	861.697258358559	302.33727041645	0.350862518690579
AGAP001701-RA	0.000883854124400343	0.00353659496976724	20	4	110.476173971386	491.118892429322	143.124063968291	0.291424472107614
AGAP001713-RA	0.383230548338216	0.393322460862855	24	14	219.26598393959	1715.97257523438	255.860725245556	0.149105369711756
AGAP001713-RB	0.241446195902603	0.253882282376914	24	20	201.838400544009	1676.55716864605	145.456749087585	0.0867591942629981
AGAP001716-RA	0.000123575945529727	0.00100774840362693	24	18	362.896664934714	749.805904588352	333.24880591315	0.444446761320326
AGAP001717-RA	2.15782700026397e-05	0.000365855301005208	24	4	61.5787402884004	73.4470188408002	33.6944290087634	0.458758293264396
AGAP001721-RA	0.000558293830352654	0.0026302037439377	24	4	100.481206064337	479.337513866547	160.423708727195	0.334677975510715
AGAP001729-RA	0.0137221278371488	0.0225397403608559	20	18	37.7172907038634	211.468484649703	37.9516204353481	0.179467027903542
AGAP001730-RA	0.0137221278371488	0.0225397403608559	20	14	803.693765909652	7180.40103737709	1505.83197545923	0.209714188333037
AGAP001733-RA	0.0191856279224977	0.0290788229269775	20	18	28.6013320712607	151.414698732509	19.465341323255	0.128556484186801
AGAP001735-RA	0.241446195902603	0.253882282376914	24	20	5.4331413253462	12.2994634481409	3.68877791337806	0.299913726231336
AGAP001736-RA	0.000558293830352654	0.0026302037439377	24	22	110.199490711465	616.608068726789	118.262941008942	0.191795967336495
AGAP001747-RA	0.000123575945529727	0.00100774840362693	24	18	301.633474840945	825.024687717049	188.711235013594	0.228734046172343
AGAP001751-RA	0.0488892471324194	0.061568036359375	24	12	91.7584965225863	345.589238867784	148.641698916468	0.430110901032238
AGAP001751-RB	0.0031424559917207	0.00805338209321419	20	12	82.9923959514245	307.928770288199	115.746172760218	0.375886191640645
AGAP001752-RA	0.0031424559917207	0.00805338209321419	24	18	421.678391976701	591.386967927214	215.66128355956	0.364670334747895
AGAP001752-RB	0.00464124344376445	0.0104020698840456	24	16	83.1173311972271	204.378952605833	144.353731906098	0.706304294378589
AGAP001759-RA	0.00209444471261698	0.00623554422873369	24	6	311.465727021655	1532.58111616444	387.062752133251	0.252556127731722
AGAP001761-RA	0.0653460291459241	0.0788197079850958	24	6	111.212710375159	540.464885362351	52.4166373069937	0.0969843531496988
AGAP001762-RA	0.00209444471261698	0.00623554422873369	24	16	140.878949509674	854.053817188984	133.279997964569	0.156055737100086
AGAP001763-RA	0.00464124344376445	0.0104020698840456	24	2	45.222228089955	326.326515583806	67.2792278412938	0.206171501941635
AGAP001788-RA	0.0265034793054751	0.0372538367193119	20	0	21.7106022676333	85.619955210117	20.1867157009434	0.235771154649683
AGAP001795-RA	0.0653460291459241	0.0788197079850958	16	2	24.7125317863991	179.204767989234	32.7382992683905	0.182686541411428
AGAP001796-RA	0.000345488428471622	0.00197112314418885	24	0	25.1223836864917	51.7835732270862	26.9690010114965	0.520802241537669
AGAP001797-RI	0.477113272756655	0.485690953711914	24	16	208.104674645643	842.839066065162	224.273360738871	0.266092745066864
AGAP001821-RA	0.0137221278371488	0.0225397403608559	24	18	25.4122128279477	98.9035781578519	20.8940974867025	0.211257245449251
AGAP001827-RA	0.0361944506823709	0.0480192513252851	24	4	108.933906222276	821.835680662381	137.722630901213	0.167579279096537
AGAP001828-RA	0.000345488428471622	0.00197112314418885	24	10	65.8353138467379	191.371459862126	60.0869359258859	0.31398065296244
AGAP001854-RA	0.000345488428471622	0.00197112314418885	24	20	23.1975611156656	76.4731261925689	19.5705014756638	0.255913448946534
AGAP001856-RA	5.40425960594028e-07	4.77005384630199e-05	24	20	526.446706854622	447.653280425983	387.183836253076	0.864919019212002
AGAP001859-RA	0.00969117950210387	0.0174464485217839	24	10	657.712430893065	1894.44480153602	669.748040728884	0.35353262348201
AGAP001864-RA	0.0031424559917207	0.00805338209321419	24	6	19.7374404570774	23.9950398940748	18.3052897789422	0.762878072291197
AGAP001865-RA	0.0191856279224977	0.0290788229269775	24	22	40.9495537355496	331.657401726064	46.8556528266821	0.14127727161471
AGAP001866-RA	0.000883854124400343	0.00353659496976724	24	8	130.685100221428	511.550732616649	119.053861127239	0.232731288484845
AGAP001872-RA	0.000123575945529727	0.00100774840362693	24	18	624.243890330015	1486.15722351409	306.169260256786	0.206014044417746
AGAP001878-RA	0.000883854124400343	0.00353659496976724	16	4	38.9724097991137	156.7919295546	36.2503804628786	0.231200550728952
AGAP001883-RA	0.589503684632361	0.596661233585739	16	14	56.7892744732263	1451.98052635577	68.6269446423507	0.0472643698704369
AGAP001884-RA	0.000209118029496181	0.00139769088311367	20	4	170.889386778062	1067.39335653345	264.460122713317	0.247762571403103
AGAP001888-RA	0.0191856279224977	0.0290788229269775	24	10	45.0740826172653	364.571801468228	52.0216553191564	0.142692482275512
AGAP001889-RA	2.65257618198795e-08	1.13719730316369e-05	24	12	1541.14292106175	1957.02276993201	2251.70766527519	1.15057816386746
AGAP001890-RA	2.17161456657255e-07	3.83353842016719e-05	24	14	634.093093314013	731.988264646153	1312.58355191077	1.79317567686045
AGAP001891-RA	0.000883854124400343	0.00353659496976724	20	10	33.2788378949078	69.9924172669328	34.4577805154705	0.492307336436996
AGAP001902-RA	0.00675387899915211	0.013521274767482	24	16	120.919073018661	1033.61612320566	124.865813170462	0.120804823345057
AGAP001903-RA	0.0191856279224977	0.0290788229269775	20	6	684.083759580336	3545.23265926402	672.136012831063	0.189588689214715
AGAP001913-RA	0.0031424559917207	0.00805338209321419	20	16	161.256288351772	1171.9977219671	158.192650191974	0.134976926342878
AGAP001914-RA	0.0488892471324194	0.061568036359375	20	6	50.2202410177923	502.963962889482	58.8734599184454	0.117053038114744
AGAP001917-RA	0.0488892471324194	0.061568036359375	20	2	13.7951835313064	102.768147334794	23.4033337046609	0.227729450336576
AGAP001919-RA	0.0031424559917207	0.00805338209321419	20	4	106.679475501264	482.97668394842	116.820905506578	0.241876905012362
AGAP001925-RA	0.0031424559917207	0.00805338209321419	24	6	145.761131557466	561.535793191551	123.700495554066	0.220289600509703
AGAP001928-RA	0.000209118029496181	0.00139769088311367	24	20	584.052735443229	1603.17198192288	567.678217293302	0.354096892719155
AGAP001933-RA	0.000123575945529727	0.00100774840362693	20	2	19.3079399359952	79.2712859381732	26.6953029634391	0.336758797936744
AGAP001936-RB	0.000558293830352654	0.0026302037439377	20	14	2439.26536010989	5733.94957589464	2541.42873017479	0.443224813287316
AGAP001938-RA	0.000123575945529727	0.00100774840362693	16	2	34.528143104697	152.395612146028	31.8414770964168	0.208939592472688
AGAP001939-RA	0.00209444471261698	0.00623554422873369	24	6	76.1008036049065	499.646661212844	80.025869497049	0.160164923954048
AGAP001943-RA	0.00209444471261698	0.00623554422873369	24	14	28.725998327929	163.658002624336	39.8891939941421	0.243735065529943
AGAP001948-RA	0.00209444471261698	0.00623554422873369	20	12	38.5909101594287	486.808362469718	78.4945313513886	0.161243186031488
AGAP001954-RA	0.0653460291459241	0.0788197079850958	24	20	68.2035682677766	214.780237836823	56.8129378711893	0.264516598190716
AGAP001957-RA	0.0864660957623142	0.0999941246176127	20	12	44.2166016723707	619.358786616164	82.466005329108	0.133147389059671
AGAP001958-RA	0.305419770472292	0.316712070209864	12	10	148.530737821452	1587.93145248822	174.687825039049	0.110009676277474
AGAP001961-RA	0.00969117950210387	0.0174464485217839	24	14	35.9653332735862	162.625601913621	46.3463025978646	0.28498773903067
AGAP001962-RA	1.12958936488348e-05	0.000262782766202739	24	2	135.488552698338	279.378103936961	146.217385871446	0.523367378513093
AGAP001971-RA	0.000558293830352654	0.0026302037439377	24	6	2900.99133932084	10217.9453333264	4988.88607512979	0.488247481502787
AGAP001973-RA	0.0864660957623142	0.0999941246176127	24	22	67.9562448873785	525.591779924535	75.7230578877524	0.144071998041188
AGAP001974-RA	0.0191856279224977	0.0290788229269775	24	12	22.9356352871766	85.9660408575581	36.3724773324187	0.423102855145863
AGAP001976-RA	0.00209444471261698	0.00623554422873369	16	4	28.3458160445677	144.436511391901	33.4769603217901	0.231776300875592
AGAP001979-RA	0.00464124344376445	0.0104020698840456	16	4	42.5173052024481	149.884908560072	35.6827904382049	0.238067933463119
AGAP001980-RA	1	1	24	18	16.2954847855095	17.5468538048518	8.2248911092229	0.468738795039636
AGAP001980-RB	0.00112831685704585	0.00449082080635888	24	0	48.7881289147345	56.186056620734	54.7565934354717	0.974558399872919
AGAP001990-RA	0.00969117950210387	0.0174464485217839	24	0	79.3055972977294	455.954714225239	116.63798514421	0.25581045991026
AGAP001993-RA	0.0864660957623142	0.0999941246176127	16	12	85.7508586103148	553.705493838943	121.052127634216	0.218621864838181
AGAP001995-RA	0.00209444471261698	0.00623554422873369	24	22	136.773290221055	639.774186642073	135.008012973573	0.211024476748863
AGAP001999-RA	0.0653460291459241	0.0788197079850958	8	0	36.9100190166258	341.58132416305	28.2684389205854	0.0827575658295995
AGAP002004-RA	0.000883854124400343	0.00353659496976724	16	2	16.3047729461003	42.8155855010576	21.4341201358465	0.500614901910357
AGAP002007-RA	0.0653460291459241	0.0788197079850958	8	0	166.763574183672	1525.69803722735	108.2905165695	0.0709776862309508
AGAP002018-RA	0.305419770472292	0.316712070209864	16	4	22.1620093829785	184.169409912635	21.1529062696824	0.114855698781447
AGAP002021-RA	5.68584076987438e-06	0.000175909362375186	20	10	698.242540572795	1641.43593859008	660.785635090508	0.402565594888882
AGAP002028-RA	0.00209444471261698	0.00623554422873369	24	18	85.6311802865262	793.573043706182	133.817979103639	0.168627173219842
AGAP002035-RA	0.113309279422725	0.126881025204327	20	12	41.533012499403	721.234905028009	106.445457822036	0.14758777907165
AGAP002036-RA	0.000883854124400343	0.00353659496976724	20	14	200.052392374402	1118.27171597386	216.519315900028	0.193619594242773
AGAP002043-RA	0.00464124344376445	0.0104020698840456	20	14	14.0121691159147	34.438685814774	21.9087974127849	0.636168218805438
AGAP002060-RA	7.11438421522455e-05	0.000741328716315586	24	4	14.2771575049464	18.1759707605891	19.7507897981838	1.08664291213592
AGAP002066-RA	0.0361944506823709	0.0480192513252851	24	14	40.3040325342141	432.85609129447	84.0531662676099	0.194182704039687
AGAP002074-RA	0.0361944506823709	0.0480192513252851	20	10	23.3039573260871	147.277155362833	35.8110467386526	0.243154117489765
AGAP002075-RA	0.0191856279224977	0.0290788229269775	16	4	6.15636306913057	4.41737893069977	5.56339290758248	1.25943302461968
AGAP002076-RA	0.00137277958969135	0.00473530063064799	16	4	1691.2073192525	14422.8466405175	1923.39157454353	0.133357278384991
AGAP002078-RA	0.000123575945529727	0.00100774840362693	24	0	56.3026403503659	158.119252362286	64.980281984187	0.410957432528853
AGAP002084-RB	0.189282268560105	0.203160260353675	8	0	116.491067663052	858.200379763294	69.2640296161382	0.0807084583617202
AGAP002087-RA	0.00969117950210387	0.0174464485217839	8	4	30.3829267159165	179.130321078245	42.4957303906978	0.237233596941612
AGAP002089-RA	0.00209444471261698	0.00623554422873369	24	6	181.336296357699	983.945400701218	98.0635115371864	0.0996635702217832
AGAP002090-RA	0.0191856279224977	0.0290788229269775	16	14	69.7986081296458	807.923392286323	129.730067499488	0.160572238331122
AGAP002093-RA	0.00464124344376445	0.0104020698840456	20	12	31.5400223835239	96.854308763612	34.9054068184599	0.360390851620778
AGAP002097-RA	2.17161456657255e-07	3.83353842016719e-05	24	0	401.204198388239	973.138003453375	543.821223659983	0.55883258256293
AGAP002101-RA	0.241446195902603	0.253882282376914	16	4	125.887505238255	1044.78531871347	183.696848731021	0.175822578515194
AGAP002108-RA	0.0265034793054751	0.0372538367193119	20	14	18.4843318066924	137.67375373396	35.72837375171	0.259514778835414
AGAP002113-RA	0.000123575945529727	0.00100774840362693	20	10	92.2352783797307	398.556767792463	82.4334572856718	0.206829902154859
AGAP002121-RA	0.147108417084783	0.160769249698264	16	4	19.9459271540908	91.037753836977	20.5387795652459	0.225607274999613
AGAP002128-RA	0.0361944506823709	0.0480192513252851	24	10	211.096699320102	1033.09501355803	196.840318362386	0.190534574050898
AGAP002129-RA	0.00137277958969135	0.00473530063064799	16	4	54.2736930073071	212.148235998838	48.9323757326176	0.230651815237745
AGAP002130-RA	0.00464124344376445	0.0104020698840456	16	4	29.9650727392354	96.9978784121143	25.1335854641213	0.259114795865291
AGAP002131-RA	3.9803800308002e-05	0.000538068489749162	16	4	42.2903583999726	162.763643369061	46.0090908310813	0.282674250088867
AGAP002136-RA	0.00675387899915211	0.013521274767482	20	14	102.772264616953	241.090147307777	120.424375945429	0.499499366897372
AGAP002138-RA	0.00464124344376445	0.0104020698840456	24	16	17.7468519277077	38.661006310321	27.2002873182225	0.703558699426846
AGAP002141-RA	0.00464124344376445	0.0104020698840456	24	16	291.062371063088	1429.0123402232	168.551717714889	0.117949798592056
AGAP002145-RA	2.73769181332207e-06	0.000117368759025422	24	12	3173.00687971215	6198.85494151082	4350.71679961343	0.701858140037884
AGAP002146-RA	0.000558293830352654	0.0026302037439377	24	12	197.932122156861	603.179622553841	258.366084773452	0.428340207647499
AGAP002151-RA	0.0031424559917207	0.00805338209321419	20	0	61.8039337837999	405.236845307841	65.447268659285	0.161503746308082
AGAP002152-RA	0.0361944506823709	0.0480192513252851	16	14	115.343129910481	890.865065358276	125.248597783414	0.140592108338027
AGAP002161-RA	3.9803800308002e-05	0.000538068489749162	20	10	28.7755796569358	114.969518696442	31.2606935958337	0.271904187738426
AGAP002166-RA	0.0137221278371488	0.0225397403608559	24	22	124.527009289796	394.814085565587	103.434625939246	0.261983119956504
AGAP002168-RA	0.00137277958969135	0.00473530063064799	24	12	20.5326626220449	59.6195011700028	27.7138644037856	0.464845627016578
AGAP002171-RA	3.9803800308002e-05	0.000538068489749162	24	0	98.8071321347946	275.838635228695	136.887658061223	0.496259916409936
AGAP002178-RA	0.0137221278371488	0.0225397403608559	24	10	100.353860635202	701.323416381884	97.4021447749983	0.138883348965438
AGAP002181-RC	0.000558293830352654	0.0026302037439377	24	6	58.3598075522488	243.478315142818	57.14928880658	0.234720240991719
AGAP002182-RA	0.00969117950210387	0.0174464485217839	16	10	292.485999051662	2393.5817541631	251.357714845929	0.105013214781049
AGAP002183-RA	0.000345488428471622	0.00197112314418885	24	6	118.200531139865	669.340941377192	113.236552047623	0.16917619265099
AGAP002185-RA	0.000345488428471622	0.00197112314418885	24	2	80.1903367523676	491.306122590765	109.100890505531	0.222062957266271
AGAP002186-RA	0.0265034793054751	0.0372538367193119	16	14	141.856812345584	1278.1952000867	104.006345695314	0.0813696888302031
AGAP002192-RA	0.0864660957623142	0.0999941246176127	8	6	47.1145474021885	920.203606599971	603871342599829120	656236661396115
AGAP002194-RB	2.73769181332207e-06	0.000117368759025422	24	6	332.065727105178	732.829925757873	461.817126031269	0.630183225055486
AGAP002195-RA	2.15782700026397e-05	0.000365855301005208	20	6	10.9420377929606	19.2050591915374	15.2892500933128	0.796105335621666
AGAP002205-RA	0.0653460291459241	0.0788197079850958	24	4	8.05695635872377	21.8747716258074	9.28330241607396	0.424383969573503
AGAP002224-RA	0.00675387899915211	0.013521274767482	24	12	51.376718392171	90.5401291077766	59.835127038734	0.660868585326489
AGAP002229-RA	0.189282268560105	0.203160260353675	8	2	33.5445730631508	248.770761526905	58838758457373552	236517981840924
AGAP002243-RA	0.147108417084783	0.160769249698264	16	2	49.6615747838267	417.179231991944	61.2558947681567	0.14683351919431
AGAP002251-RA	0.241446195902603	0.253882282376914	24	20	110.367000824304	982.895624641775	73.293462369999	0.0745689171184493
AGAP002253-RB	0.589503684632361	0.596661233585739	12	10	37.2797944937231	229.850225783629	41.7823699471363	0.181780852312359
AGAP002262-RA	0.189282268560105	0.203160260353675	20	16	39.6850307831535	237.550315581638	45.1735750275112	0.190164239171413
AGAP002263-RB	2.73769181332207e-06	0.000117368759025422	24	16	373.281152537775	805.477806647498	536.602262491662	0.6661912445795
AGAP002263-RC	0.0488892471324194	0.061568036359375	24	22	64.0954649924035	241.543656458724	72.7936100704855	0.301368337043969
AGAP002263-RE	0.0488892471324194	0.061568036359375	20	14	202.327250273522	1117.94036589056	182.511269390883	0.163256712933425
AGAP002274-RA	0.0265034793054751	0.0372538367193119	24	20	78.6942747942175	131.49136116207	73.7130695225345	0.560592489659295
AGAP002274-RB	0.00675387899915211	0.013521274767482	24	0	1040.33693748075	5206.15180443722	1888.59026175265	0.362761274103264
AGAP002277-RA	0.0137221278371488	0.0225397403608559	16	4	98.2698969385868	413.359277465528	87.7980706935086	0.212401355140337
AGAP002278-RA	0.000209118029496181	0.00139769088311367	20	0	558.596078747622	1263.19676185866	560.771742340491	0.443930636360541
AGAP002282-RA	0.00969117950210387	0.0174464485217839	24	4	136.551484571759	552.933262568595	74.9603614091063	0.135568551367095
AGAP002284-RA	0.00209444471261698	0.00623554422873369	24	22	130.055968872579	597.829883716541	112.052142588959	0.187431484509208
AGAP002286-RA	0.189282268560105	0.203160260353675	24	22	35.9559286334683	207.176665379821	32.9543900031957	0.159064197421943
AGAP002287-RA	0.00675387899915211	0.013521274767482	20	18	69.5367211388956	319.427849042712	47.3196176233027	0.148138672833674
AGAP002291-RA	0.0137221278371488	0.0225397403608559	24	8	226.320985069262	1187.98783000025	236.477907569206	0.199057516918466
AGAP002293-RA	0.241446195902603	0.253882282376914	24	14	3.40341343606483	16.9166988912294	6.47196049505153	0.382578216746943
AGAP002310-RA	0.113309279422725	0.126881025204327	24	0	40.9322065874556	255.301114184534	49.3068145689473	0.193131999154958
AGAP002317-RA	0.0864660957623142	0.0999941246176127	24	14	37.6435525075218	197.708546240558	75.9003826770177	0.383900363035736
AGAP002322-RA	3.9803800308002e-05	0.000538068489749162	24	10	25.3777228179478	33.8943618149485	28.1777944970954	0.831341644694077
AGAP002325-RA	0.0864660957623142	0.0999941246176127	16	12	10.905746117391	156.326602351323	33.7859689530366	0.216124245297081
AGAP002328-RA	0.00137277958969135	0.00473530063064799	20	14	22.423957037045	34.1535350329176	30.0121768182797	0.878742911659176
AGAP002330-RA	0.0488892471324194	0.061568036359375	16	4	22.3962857397096	99.2861941642781	17.285377965347	0.174096490562895
AGAP002337-RA	0.00464124344376445	0.0104020698840456	24	0	150.211032859888	865.24157071241	186.014710840268	0.214985868844824
AGAP002339-RA	0.0361944506823709	0.0480192513252851	24	14	31.2672903595616	134.182130548657	48.7030227923357	0.362962062036086
AGAP002342-RA	0.00464124344376445	0.0104020698840456	20	14	45.0779576287048	364.362409111681	91.3086994483937	0.250598572094759
AGAP002347-RA	0.00209444471261698	0.00623554422873369	20	2	23.7628945338354	170.639607823983	32.8130287253326	0.192294328050611
AGAP002351-RA	0.00209444471261698	0.00623554422873369	24	18	109.386906153192	567.571154886982	167.039336997763	0.294305543119125
AGAP002352-RA	0.241446195902603	0.253882282376914	24	18	32.3858378455114	256.376980111971	52.1773444780567	0.203518055541759
AGAP002357-RA	0.0137221278371488	0.0225397403608559	24	6	39.8241820285943	331.713907618359	87.9391138468829	0.265105296543846
AGAP002363-RA	0.000209118029496181	0.00139769088311367	20	6	76.1776212492041	212.335599120154	84.4961380590259	0.397936749226926
AGAP002366-RA	0.00209444471261698	0.00623554422873369	20	12	259.239971826185	1751.81465263487	305.865981594826	0.174599510932722
AGAP002370-RA	0.189282268560105	0.203160260353675	16	12	27.7210400167163	356.361979387643	49.8992046828738	0.140023929512959
AGAP002375-RA	0.000883854124400343	0.00353659496976724	20	2	15.335690849807	31.3232875773738	19.9056799408947	0.635491402098974
AGAP002376-RA	2.15782700026397e-05	0.000365855301005208	24	4	641.274924425683	785.939408448806	808.211822200838	1.02833858884362
AGAP002377-RA	1.25283213518508e-06	8.7436028783498e-05	24	2	2152.11827338236	2282.08757477574	2176.99831940193	0.953950384492088
AGAP002379-RA	0.00464124344376445	0.0104020698840456	24	14	76.5610175062495	276.534214285048	102.163141319641	0.369441233822634
AGAP002387-RA	0.00969117950210387	0.0174464485217839	20	6	35.7423397001698	183.822814810398	35.7452579695974	0.194454959284931
AGAP002391-RA	0.0759060624541192	0.0914835716565509	24	8	5.28634734876791	6.7028542677872	9.14843995805726	1.36485735666716
AGAP002393-RA	0.000345488428471622	0.00197112314418885	20	4	36.2353500645193	161.858215038857	48.9759875823034	0.302585738824229
AGAP002394-RA	0.0864660957623142	0.0999941246176127	24	20	19.0597615085761	65.837202200664	17.4563079379766	0.265143526068618
AGAP002396-RA	0.00969117950210387	0.0174464485217839	24	6	268.201957997759	1592.82816603718	300.154795987221	0.188441416586686
AGAP002405-RA	0.0265034793054751	0.0372538367193119	20	18	36.2390281533713	92.8154691216416	34.4893774852112	0.371590832989383
AGAP002407-RA	0.00675387899915211	0.013521274767482	20	4	46.3319584031533	355.968185105088	91.0406080738855	0.255754901374146
AGAP002408-RA	0.00209444471261698	0.00623554422873369	24	0	32.0790673360699	113.562367622031	41.2028361158569	0.362821214268727
AGAP002409-RA	0.00209444471261698	0.00623554422873369	20	2	25.1195153648223	188.959538521955	37.8632356536785	0.200377477368147
AGAP002411-RA	0.477113272756655	0.485690953711914	20	14	80.6406398862034	389.446932027312	89.725696314202	0.230392613050318
AGAP002411-RC	0.000883854124400343	0.00353659496976724	24	16	85.3580572994044	112.364528540026	146.692161897613	1.30550240190221
AGAP002412-RA	0.00464124344376445	0.0104020698840456	24	22	45.159229155868	331.742630503291	48.8042371874553	0.147114759153546
AGAP002413-RA	0.241446195902603	0.253882282376914	24	12	108.148656082865	796.518006507729	168.442428913714	0.211473472711856
AGAP002413-RB	0.241446195902603	0.253882282376914	24	20	98.6679482251058	981.599298933476	33.5971644465749	0.0342269645904177
AGAP002414-RA	0.000345488428471622	0.00197112314418885	24	12	382.643176998947	2706.8199934713	446.975593887833	0.165129411991161
AGAP002417-RA	0.0191856279224977	0.0290788229269775	20	4	27.3142076124565	167.486935584861	35.5355582212583	0.212169134847258
AGAP002418-RA	0.000209118029496181	0.00139769088311367	24	2	84.9124373529042	204.047003367484	117.211411470055	0.574433388070688
AGAP002426-RA	0.00209444471261698	0.00623554422873369	16	4	23.7253834731638	95.8481844087339	29.5324128888571	0.308116560277443
AGAP002428-RA	0.00675387899915211	0.013521274767482	20	8	245.025762494795	497.763863976397	238.328652525952	0.478798622748663
AGAP002428-RB	0.00464124344376445	0.0104020698840456	20	6	210.565012000987	491.892823801642	169.141977717308	0.343859413134099
AGAP002434-RB	0.0653460291459241	0.0788197079850958	16	12	84.9154995125593	457.40213067922	67.7795850739452	0.148183798298656
AGAP002438-RB	0.00675387899915211	0.013521274767482	20	14	47.2769081586919	240.799535375622	68.5973029917655	0.284873070393432
AGAP002439-RA	0.0265034793054751	0.0372538367193119	20	4	37.589082001986	236.59835084098	46.6600633861295	0.197212124346083
AGAP002443-RA	0.000883854124400343	0.00353659496976724	16	14	13.7068940614433	70.9025094255905	16.5865118350759	0.233934059167296
AGAP002455-RA	0.000209118029496181	0.00139769088311367	20	2	40.3827166153063	327.267829642756	66.0616268982631	0.201857991878932
AGAP002459-RA	3.9803800308002e-05	0.000538068489749162	24	4	226.689899548459	402.663787163393	240.169974867431	0.596452878366175
AGAP002470-RA	0.00137277958969135	0.00473530063064799	16	4	29.617528849253	178.387655315959	46.8095211807985	0.262403365848885
AGAP002472-RA	0.00969117950210387	0.0174464485217839	20	18	151.294392357283	581.241799040149	130.198641108798	0.224000822590195
AGAP002477-RA	2.15782700026397e-05	0.000365855301005208	20	2	23.3853353684849	50.6219708790933	34.1146612974709	0.673910175859236
AGAP002478-RA	0.00464124344376445	0.0104020698840456	24	2	8.46535810444169	23.6755297749868	26.5541008759451	1.12158423183415
AGAP002481-RA	0.0265034793054751	0.0372538367193119	24	18	78.6160084317709	772.501581018501	78.7550901866458	0.101948128161513
